date,season,ldh_region,region_name,ed_visits,source_updated
2025-07-17,2025,9,Northshore,3,9/3/2026
2025-07-18,2025,1,Southeast,3,9/3/2026
2025-07-18,2025,2,Capital Region,0,9/3/2026
2025-07-18,2025,3,South Central,3,9/3/2026
2025-07-18,2025,9,Northshore,4,9/3/2026
2025-07-19,2025,1,Southeast,4,9/3/2026
2025-07-19,2025,2,Capital Region,1,9/3/2026
2025-07-19,2025,3,South Central,1,9/3/2026
2025-07-19,2025,9,Northshore,1,9/3/2026
2025-07-20,2025,1,Southeast,3,9/3/2026
2025-07-20,2025,2,Capital Region,1,9/3/2026
2025-07-20,2025,3,South Central,2,9/3/2026
2025-07-20,2025,9,Northshore,3,9/3/2026
2025-07-21,2025,1,Southeast,9,9/3/2026
2025-07-21,2025,2,Capital Region,6,9/3/2026
2025-07-21,2025,3,South Central,4,9/3/2026
2025-07-21,2025,9,Northshore,10,9/3/2026
2025-07-22,2025,1,Southeast,16,9/3/2026
2025-07-22,2025,2,Capital Region,12,9/3/2026
2025-07-22,2025,3,South Central,6,9/3/2026
2025-07-22,2025,9,Northshore,9,9/3/2026
2025-07-23,2025,1,Southeast,8,9/3/2026
2025-07-23,2025,2,Capital Region,4,9/3/2026
2025-07-23,2025,3,South Central,7,9/3/2026
2025-07-23,2025,9,Northshore,5,9/3/2026
2025-07-24,2025,1,Southeast,9,9/3/2026
2025-07-24,2025,2,Capital Region,5,9/3/2026
2025-07-24,2025,3,South Central,0,9/3/2026
2025-07-24,2025,9,Northshore,1,9/3/2026
2025-07-25,2025,1,Southeast,3,9/3/2026
2025-07-25,2025,2,Capital Region,1,9/3/2026
2025-07-25,2025,3,South Central,1,9/3/2026
2025-07-25,2025,9,Northshore,0,9/3/2026
2025-07-26,2025,1,Southeast,7,9/3/2026
2025-07-26,2025,2,Capital Region,2,9/3/2026
2025-07-26,2025,3,South Central,0,9/3/2026
2025-07-26,2025,9,Northshore,2,9/3/2026
2025-07-27,2025,1,Southeast,15,9/3/2026
2025-07-27,2025,2,Capital Region,7,9/3/2026
2025-07-27,2025,3,South Central,3,9/3/2026
2025-07-27,2025,9,Northshore,3,9/3/2026
2025-07-28,2025,1,Southeast,11,9/3/2026
2025-07-28,2025,2,Capital Region,6,9/3/2026
2025-07-28,2025,3,South Central,5,9/3/2026
2025-07-28,2025,9,Northshore,10,9/3/2026
2025-07-29,2025,1,Southeast,11,9/3/2026
2025-07-29,2025,2,Capital Region,7,9/3/2026
2025-07-29,2025,3,South Central,6,9/3/2026
2025-07-29,2025,9,Northshore,10,9/3/2026
2025-07-30,2025,1,Southeast,7,9/3/2026
2025-07-30,2025,2,Capital Region,6,9/3/2026
2025-07-30,2025,3,South Central,10,9/3/2026
2025-07-30,2025,9,Northshore,9,9/3/2026
2025-07-31,2025,1,Southeast,9,9/3/2026
2025-07-31,2025,2,Capital Region,3,9/3/2026
2025-07-31,2025,3,South Central,3,9/3/2026
2025-07-31,2025,9,Northshore,9,9/3/2026
2025-08-01,2025,1,Southeast,5,9/3/2026
2025-08-01,2025,2,Capital Region,2,9/3/2026
2025-08-01,2025,3,South Central,4,9/3/2026
2025-08-01,2025,9,Northshore,5,9/3/2026
2025-08-02,2025,1,Southeast,10,9/3/2026
2025-08-02,2025,2,Capital Region,4,9/3/2026
2025-08-02,2025,3,South Central,0,9/3/2026
2025-08-02,2025,9,Northshore,5,9/3/2026
2025-08-03,2025,1,Southeast,4,9/3/2026
2025-08-03,2025,2,Capital Region,4,9/3/2026
2025-08-03,2025,3,South Central,3,9/3/2026
2025-08-03,2025,9,Northshore,6,9/3/2026
2025-08-04,2025,1,Southeast,3,9/3/2026
2025-08-04,2025,2,Capital Region,2,9/3/2026
2025-08-04,2025,3,South Central,4,9/3/2026
2025-08-04,2025,9,Northshore,3,9/3/2026
2025-08-05,2025,1,Southeast,3,9/3/2026
2025-08-05,2025,2,Capital Region,1,9/3/2026
2025-08-05,2025,3,South Central,0,9/3/2026
2025-08-05,2025,9,Northshore,4,9/3/2026
2025-08-06,2025,1,Southeast,4,9/3/2026
2025-08-06,2025,2,Capital Region,2,9/3/2026
2025-08-06,2025,3,South Central,1,9/3/2026
2025-08-06,2025,9,Northshore,7,9/3/2026
2025-08-07,2025,1,Southeast,0,9/3/2026
2025-08-07,2025,2,Capital Region,2,9/3/2026
2025-08-07,2025,3,South Central,1,9/3/2026
2025-08-07,2025,9,Northshore,4,9/3/2026
2025-08-08,2025,1,Southeast,1,9/3/2026
2025-08-08,2025,2,Capital Region,2,9/3/2026
2025-08-08,2025,3,South Central,3,9/3/2026
2025-08-08,2025,9,Northshore,1,9/3/2026
2025-08-09,2025,1,Southeast,7,9/3/2026
2025-08-09,2025,2,Capital Region,6,9/3/2026
2025-08-09,2025,3,South Central,3,9/3/2026
2025-08-09,2025,9,Northshore,6,9/3/2026
2025-08-10,2025,1,Southeast,2,9/3/2026
2025-08-10,2025,2,Capital Region,2,9/3/2026
2025-08-10,2025,3,South Central,1,9/3/2026
2025-08-10,2025,9,Northshore,4,9/3/2026
2025-08-11,2025,1,Southeast,1,9/3/2026
2025-08-11,2025,2,Capital Region,2,9/3/2026
2025-08-11,2025,3,South Central,1,9/3/2026
2025-08-11,2025,9,Northshore,3,9/3/2026
2025-08-12,2025,1,Southeast,0,9/3/2026
2025-08-12,2025,2,Capital Region,5,9/3/2026
2025-08-12,2025,3,South Central,5,9/3/2026
2025-08-12,2025,9,Northshore,5,9/3/2026
2025-08-13,2025,1,Southeast,5,9/3/2026
2025-08-13,2025,2,Capital Region,8,9/3/2026
2025-08-13,2025,3,South Central,5,9/3/2026
2025-08-13,2025,9,Northshore,6,9/3/2026
2025-08-14,2025,1,Southeast,3,9/3/2026
2025-08-14,2025,2,Capital Region,8,9/3/2026
2025-08-14,2025,3,South Central,4,9/3/2026
2025-08-14,2025,9,Northshore,8,9/3/2026
2025-08-15,2025,1,Southeast,7,9/3/2026
2025-08-15,2025,2,Capital Region,2,9/3/2026
2025-08-15,2025,3,South Central,3,9/3/2026
2025-08-15,2025,9,Northshore,3,9/3/2026
2025-08-16,2025,1,Southeast,4,9/3/2026
2025-08-16,2025,2,Capital Region,4,9/3/2026
2025-08-16,2025,3,South Central,0,9/3/2026
2025-08-16,2025,9,Northshore,6,9/3/2026
2025-08-17,2025,1,Southeast,6,9/3/2026
2025-08-17,2025,2,Capital Region,3,9/3/2026
2025-08-17,2025,3,South Central,3,9/3/2026
2025-08-17,2025,9,Northshore,3,9/3/2026
2025-08-18,2025,1,Southeast,2,9/3/2026
2025-08-18,2025,2,Capital Region,3,9/3/2026
2025-08-18,2025,3,South Central,9,9/3/2026
2025-08-18,2025,9,Northshore,5,9/3/2026
2025-08-19,2025,1,Southeast,5,9/3/2026
2025-08-19,2025,2,Capital Region,3,9/3/2026
2025-08-19,2025,3,South Central,1,9/3/2026
2025-08-19,2025,9,Northshore,6,9/3/2026
2025-08-20,2025,1,Southeast,6,9/3/2026
2025-08-20,2025,2,Capital Region,3,9/3/2026
2025-08-20,2025,3,South Central,4,9/3/2026
2025-08-20,2025,9,Northshore,7,9/3/2026
2025-08-21,2025,1,Southeast,8,9/3/2026
2025-08-21,2025,2,Capital Region,5,9/3/2026
2025-08-21,2025,3,South Central,0,9/3/2026
2025-08-21,2025,9,Northshore,5,9/3/2026
2025-08-22,2025,1,Southeast,2,9/3/2026
2025-08-22,2025,2,Capital Region,1,9/3/2026
2025-08-22,2025,3,South Central,2,9/3/2026
2025-08-22,2025,9,Northshore,4,9/3/2026
2025-08-23,2025,1,Southeast,4,9/3/2026
2025-08-23,2025,2,Capital Region,4,9/3/2026
2025-08-23,2025,3,South Central,5,9/3/2026
2025-08-23,2025,9,Northshore,4,9/3/2026
2025-08-24,2025,1,Southeast,6,9/3/2026
2025-08-24,2025,2,Capital Region,3,9/3/2026
2025-08-24,2025,3,South Central,0,9/3/2026
2025-08-24,2025,9,Northshore,3,9/3/2026
2025-08-25,2025,1,Southeast,5,9/3/2026
2025-08-25,2025,2,Capital Region,3,9/3/2026
2025-08-25,2025,3,South Central,2,9/3/2026
2025-08-25,2025,9,Northshore,4,9/3/2026
2025-08-26,2025,1,Southeast,4,9/3/2026
2025-08-26,2025,2,Capital Region,4,9/3/2026
2025-08-26,2025,3,South Central,2,9/3/2026
2025-08-26,2025,9,Northshore,5,9/3/2026
2025-08-27,2025,1,Southeast,5,9/3/2026
2025-08-27,2025,2,Capital Region,4,9/3/2026
2025-08-27,2025,3,South Central,4,9/3/2026
2025-08-27,2025,9,Northshore,0,9/3/2026
2025-08-28,2025,1,Southeast,2,9/3/2026
2025-08-28,2025,2,Capital Region,3,9/3/2026
2025-08-28,2025,3,South Central,1,9/3/2026
2025-08-28,2025,9,Northshore,1,9/3/2026
2025-08-29,2025,1,Southeast,1,9/3/2026
2025-08-29,2025,2,Capital Region,0,9/3/2026
2025-08-29,2025,3,South Central,0,9/3/2026
2025-08-29,2025,9,Northshore,2,9/3/2026
2025-08-30,2025,1,Southeast,0,9/3/2026
2025-08-30,2025,2,Capital Region,1,9/3/2026
2025-08-30,2025,3,South Central,0,9/3/2026
2025-08-30,2025,9,Northshore,1,9/3/2026
2025-08-31,2025,1,Southeast,2,9/3/2026
2025-08-31,2025,2,Capital Region,0,9/3/2026
2025-08-31,2025,3,South Central,0,9/3/2026
2025-08-31,2025,9,Northshore,2,9/3/2026
2025-09-01,2025,1,Southeast,1,9/3/2026
2025-09-01,2025,2,Capital Region,3,9/3/2026
2025-09-01,2025,3,South Central,0,9/3/2026
2025-09-01,2025,9,Northshore,1,9/3/2026
2025-09-02,2025,1,Southeast,1,9/3/2026
2025-09-02,2025,2,Capital Region,2,9/3/2026
2025-09-02,2025,3,South Central,1,9/3/2026
2025-09-02,2025,9,Northshore,5,9/3/2026
2025-09-03,2025,1,Southeast,4,9/3/2026
2025-09-03,2025,2,Capital Region,1,9/3/2026
2025-09-03,2025,3,South Central,3,9/3/2026
2025-09-03,2025,9,Northshore,4,9/3/2026
2025-09-04,2025,1,Southeast,2,9/3/2026
2025-09-04,2025,2,Capital Region,1,9/3/2026
2025-09-04,2025,3,South Central,3,9/3/2026
2025-09-04,2025,9,Northshore,2,9/3/2026
2025-09-05,2025,1,Southeast,3,9/3/2026
2025-09-05,2025,2,Capital Region,4,9/3/2026
2025-09-05,2025,3,South Central,2,9/3/2026
2025-09-05,2025,9,Northshore,1,9/3/2026
2025-09-06,2025,1,Southeast,3,9/3/2026
2025-09-06,2025,2,Capital Region,4,9/3/2026
2025-09-06,2025,3,South Central,2,9/3/2026
2025-09-06,2025,9,Northshore,5,9/3/2026
2025-09-07,2025,1,Southeast,3,9/3/2026
2025-09-07,2025,2,Capital Region,0,9/3/2026
2025-09-07,2025,3,South Central,4,9/3/2026
2025-09-07,2025,9,Northshore,1,9/3/2026
2025-09-08,2025,1,Southeast,0,9/3/2026
2025-09-08,2025,2,Capital Region,0,9/3/2026
2025-09-08,2025,3,South Central,2,9/3/2026
2025-09-08,2025,9,Northshore,3,9/3/2026
2025-09-09,2025,1,Southeast,1,9/3/2026
2025-09-09,2025,2,Capital Region,1,9/3/2026
2025-09-09,2025,3,South Central,0,9/3/2026
2025-09-09,2025,9,Northshore,2,9/3/2026
2025-09-10,2025,1,Southeast,0,9/3/2026
2025-09-10,2025,2,Capital Region,0,9/3/2026
2025-09-10,2025,3,South Central,1,9/3/2026
2025-09-10,2025,9,Northshore,2,9/3/2026
2025-09-11,2025,1,Southeast,3,9/3/2026
2025-09-11,2025,2,Capital Region,1,9/3/2026
2025-09-11,2025,3,South Central,0,9/3/2026
2025-09-11,2025,9,Northshore,1,9/3/2026
2025-09-12,2025,1,Southeast,1,9/3/2026
2025-09-12,2025,2,Capital Region,0,9/3/2026
2025-09-12,2025,3,South Central,1,9/3/2026
2025-09-12,2025,9,Northshore,1,9/3/2026
2025-09-13,2025,1,Southeast,5,9/3/2026
2025-09-13,2025,2,Capital Region,2,9/3/2026
2025-09-13,2025,3,South Central,5,9/3/2026
2025-09-13,2025,9,Northshore,4,9/3/2026
2025-09-14,2025,1,Southeast,2,9/3/2026
2025-09-14,2025,2,Capital Region,1,9/3/2026
2025-09-14,2025,3,South Central,1,9/3/2026
2025-09-14,2025,9,Northshore,4,9/3/2026
2025-09-15,2025,1,Southeast,5,9/3/2026
2025-09-15,2025,2,Capital Region,1,9/3/2026
2025-09-15,2025,3,South Central,1,9/3/2026
2025-09-15,2025,9,Northshore,1,9/3/2026
2025-09-16,2025,1,Southeast,5,9/3/2026
2025-09-16,2025,2,Capital Region,1,9/3/2026
2025-09-16,2025,3,South Central,2,9/3/2026
2025-09-16,2025,9,Northshore,0,9/3/2026
2025-09-17,2025,1,Southeast,4,9/3/2026
2025-09-17,2025,2,Capital Region,2,9/3/2026
2025-09-17,2025,3,South Central,1,9/3/2026
2025-09-17,2025,9,Northshore,3,9/3/2026
2025-09-18,2025,1,Southeast,1,9/3/2026
2025-09-18,2025,2,Capital Region,2,9/3/2026
2025-09-18,2025,3,South Central,2,9/3/2026
2025-09-18,2025,9,Northshore,1,9/3/2026
2025-09-19,2025,1,Southeast,1,9/3/2026
2025-09-19,2025,2,Capital Region,1,9/3/2026
2025-09-19,2025,3,South Central,1,9/3/2026
2025-09-19,2025,9,Northshore,2,9/3/2026
2025-09-20,2025,1,Southeast,5,9/3/2026
2025-09-20,2025,2,Capital Region,1,9/3/2026
2025-09-20,2025,3,South Central,0,9/3/2026
2025-09-20,2025,9,Northshore,1,9/3/2026
2025-09-21,2025,1,Southeast,2,9/3/2026
2025-09-21,2025,2,Capital Region,1,9/3/2026
2025-09-21,2025,3,South Central,1,9/3/2026
2025-09-21,2025,9,Northshore,0,9/3/2026
2025-09-22,2025,1,Southeast,0,9/3/2026
2025-09-22,2025,2,Capital Region,1,9/3/2026
2025-09-22,2025,3,South Central,2,9/3/2026
2025-09-22,2025,9,Northshore,2,9/3/2026
2025-09-23,2025,1,Southeast,1,9/3/2026
2025-09-23,2025,2,Capital Region,0,9/3/2026
2025-09-23,2025,3,South Central,2,9/3/2026
2025-09-23,2025,9,Northshore,1,9/3/2026
2025-09-24,2025,1,Southeast,3,9/3/2026
2025-09-24,2025,2,Capital Region,2,9/3/2026
2025-09-24,2025,3,South Central,0,9/3/2026
2025-09-24,2025,9,Northshore,0,9/3/2026
2025-09-25,2025,1,Southeast,1,9/3/2026
2025-09-25,2025,2,Capital Region,0,9/3/2026
2025-09-25,2025,3,South Central,1,9/3/2026
2025-09-25,2025,9,Northshore,2,9/3/2026
2025-09-26,2025,1,Southeast,1,9/3/2026
2025-09-26,2025,2,Capital Region,0,9/3/2026
2025-09-26,2025,3,South Central,0,9/3/2026
2025-09-26,2025,9,Northshore,3,9/3/2026
2025-09-27,2025,1,Southeast,1,9/3/2026
2025-09-27,2025,2,Capital Region,0,9/3/2026
2025-09-27,2025,3,South Central,4,9/3/2026
2025-09-27,2025,9,Northshore,1,9/3/2026
2025-09-28,2025,1,Southeast,0,9/3/2026
2025-09-28,2025,2,Capital Region,1,9/3/2026
2025-09-28,2025,3,South Central,3,9/3/2026
2025-09-28,2025,9,Northshore,1,9/3/2026
2025-09-29,2025,1,Southeast,1,9/3/2026
2025-09-29,2025,2,Capital Region,2,9/3/2026
2025-09-29,2025,3,South Central,0,9/3/2026
2025-09-29,2025,9,Northshore,1,9/3/2026
2025-09-30,2025,1,Southeast,3,9/3/2026
2025-09-30,2025,2,Capital Region,0,9/3/2026
2025-09-30,2025,3,South Central,1,9/3/2026
2025-09-30,2025,9,Northshore,1,9/3/2026
2025-10-01,2025,1,Southeast,0,9/3/2026
2025-10-01,2025,2,Capital Region,0,9/3/2026
2025-10-01,2025,3,South Central,1,9/3/2026
2025-10-01,2025,9,Northshore,1,9/3/2026
2025-10-02,2025,1,Southeast,0,9/3/2026
2025-10-02,2025,2,Capital Region,0,9/3/2026
2025-10-02,2025,3,South Central,1,9/3/2026
2025-10-02,2025,9,Northshore,1,9/3/2026
2025-10-03,2025,1,Southeast,0,9/3/2026
2025-10-03,2025,2,Capital Region,0,9/3/2026
2025-10-03,2025,3,South Central,0,9/3/2026
2025-10-03,2025,9,Northshore,0,9/3/2026
2025-10-04,2025,1,Southeast,0,9/3/2026
2025-10-04,2025,2,Capital Region,0,9/3/2026
2025-10-04,2025,3,South Central,0,9/3/2026
2025-10-04,2025,9,Northshore,0,9/3/2026
2025-10-05,2025,1,Southeast,0,9/3/2026
2025-10-05,2025,2,Capital Region,0,9/3/2026
2025-10-05,2025,3,South Central,0,9/3/2026
2025-10-05,2025,9,Northshore,0,9/3/2026
2025-10-06,2025,1,Southeast,2,9/3/2026
2025-10-06,2025,2,Capital Region,0,9/3/2026
2025-10-06,2025,3,South Central,0,9/3/2026
2025-10-06,2025,9,Northshore,2,9/3/2026
2025-10-07,2025,1,Southeast,2,9/3/2026
2025-10-07,2025,2,Capital Region,0,9/3/2026
2025-10-07,2025,3,South Central,2,9/3/2026
2025-10-07,2025,9,Northshore,1,9/3/2026
2025-10-08,2025,1,Southeast,1,9/3/2026
2025-10-08,2025,2,Capital Region,0,9/3/2026
2025-10-08,2025,3,South Central,1,9/3/2026
2025-10-08,2025,9,Northshore,0,9/3/2026
2025-10-09,2025,1,Southeast,1,9/3/2026
2025-10-09,2025,2,Capital Region,0,9/3/2026
2025-10-09,2025,3,South Central,0,9/3/2026
2025-10-09,2025,9,Northshore,3,9/3/2026
2025-10-10,2025,1,Southeast,1,9/3/2026
2025-10-10,2025,2,Capital Region,1,9/3/2026
2025-10-10,2025,3,South Central,0,9/3/2026
2025-10-10,2025,9,Northshore,0,9/3/2026
2025-10-11,2025,1,Southeast,1,9/3/2026
2025-10-11,2025,2,Capital Region,0,9/3/2026
2025-10-11,2025,3,South Central,0,9/3/2026
2025-10-11,2025,9,Northshore,0,9/3/2026
2025-10-12,2025,1,Southeast,0,9/3/2026
2025-10-12,2025,2,Capital Region,0,9/3/2026
2025-10-12,2025,3,South Central,1,9/3/2026
2025-10-12,2025,9,Northshore,0,9/3/2026
2025-10-13,2025,1,Southeast,0,9/3/2026
2025-10-13,2025,2,Capital Region,0,9/3/2026
2025-10-13,2025,3,South Central,0,9/3/2026
2025-10-13,2025,9,Northshore,1,9/3/2026
2025-10-14,2025,1,Southeast,0,9/3/2026
2025-10-14,2025,2,Capital Region,0,9/3/2026
2025-10-14,2025,3,South Central,0,9/3/2026
2025-10-14,2025,9,Northshore,0,9/3/2026
2025-10-15,2025,1,Southeast,0,9/3/2026
2025-10-15,2025,2,Capital Region,0,9/3/2026
2025-10-15,2025,3,South Central,0,9/3/2026
2025-10-15,2025,9,Northshore,0,9/3/2026
2025-10-16,2025,1,Southeast,0,9/3/2026
2025-10-16,2025,2,Capital Region,1,9/3/2026
2025-10-16,2025,3,South Central,0,9/3/2026
2025-10-16,2025,9,Northshore,0,9/3/2026
2025-10-17,2025,1,Southeast,1,9/3/2026
2025-10-17,2025,2,Capital Region,0,9/3/2026
2025-10-17,2025,3,South Central,0,9/3/2026
2025-10-17,2025,9,Northshore,3,9/3/2026
2025-10-18,2025,1,Southeast,0,9/3/2026
2025-10-18,2025,2,Capital Region,0,9/3/2026
2025-10-18,2025,3,South Central,0,9/3/2026
2025-10-18,2025,9,Northshore,2,9/3/2026
2025-10-19,2025,1,Southeast,0,9/3/2026
2025-10-19,2025,2,Capital Region,0,9/3/2026
2025-10-19,2025,3,South Central,0,9/3/2026
2025-10-19,2025,9,Northshore,1,9/3/2026
2025-10-20,2025,1,Southeast,0,9/3/2026
2025-10-20,2025,2,Capital Region,0,9/3/2026
2025-10-20,2025,3,South Central,0,9/3/2026
2025-10-20,2025,9,Northshore,0,9/3/2026
2025-10-21,2025,1,Southeast,2,9/3/2026
2025-10-21,2025,2,Capital Region,0,9/3/2026
2025-10-21,2025,3,South Central,0,9/3/2026
2025-10-21,2025,9,Northshore,0,9/3/2026
2025-10-22,2025,1,Southeast,0,9/3/2026
2025-10-22,2025,2,Capital Region,0,9/3/2026
2025-10-22,2025,3,South Central,0,9/3/2026
2025-10-22,2025,9,Northshore,0,9/3/2026
2025-10-23,2025,1,Southeast,0,9/3/2026
2025-10-23,2025,2,Capital Region,0,9/3/2026
2025-10-23,2025,3,South Central,3,9/3/2026
2025-10-23,2025,9,Northshore,0,9/3/2026
2025-10-24,2025,1,Southeast,1,9/3/2026
2025-10-24,2025,2,Capital Region,0,9/3/2026
2025-10-24,2025,3,South Central,0,9/3/2026
2025-10-24,2025,9,Northshore,0,9/3/2026
2025-10-25,2025,1,Southeast,0,9/3/2026
2025-10-25,2025,2,Capital Region,0,9/3/2026
2025-10-25,2025,3,South Central,0,9/3/2026
2025-10-25,2025,9,Northshore,0,9/3/2026
2025-10-26,2025,1,Southeast,1,9/3/2026
2025-10-26,2025,2,Capital Region,0,9/3/2026
2025-10-26,2025,3,South Central,1,9/3/2026
2025-10-26,2025,9,Northshore,0,9/3/2026
2025-10-27,2025,1,Southeast,1,9/3/2026
2025-10-27,2025,2,Capital Region,0,9/3/2026
2025-10-27,2025,3,South Central,0,9/3/2026
2025-10-27,2025,9,Northshore,0,9/3/2026
2025-10-28,2025,1,Southeast,0,9/3/2026
2025-10-28,2025,2,Capital Region,0,9/3/2026
2025-10-28,2025,3,South Central,0,9/3/2026
2025-10-28,2025,9,Northshore,1,9/3/2026
2025-10-29,2025,1,Southeast,0,9/3/2026
2025-10-29,2025,2,Capital Region,0,9/3/2026
2025-10-29,2025,3,South Central,0,9/3/2026
2025-10-29,2025,9,Northshore,0,9/3/2026
2025-10-30,2025,1,Southeast,0,9/3/2026
2025-10-30,2025,2,Capital Region,0,9/3/2026
2025-10-30,2025,3,South Central,0,9/3/2026
2025-10-30,2025,9,Northshore,0,9/3/2026
2025-10-31,2025,1,Southeast,1,9/3/2026
2025-10-31,2025,2,Capital Region,0,9/3/2026
2025-10-31,2025,3,South Central,0,9/3/2026
2025-10-31,2025,9,Northshore,0,9/3/2026
2026-04-01,2026,1,Southeast,1,9/3/2026
2026-04-01,2026,2,Capital Region,0,9/3/2026
2026-04-01,2026,3,South Central,0,9/3/2026
2026-04-01,2026,9,Northshore,0,9/3/2026
2026-04-02,2026,1,Southeast,0,9/3/2026
2026-04-02,2026,2,Capital Region,1,9/3/2026
2026-04-02,2026,3,South Central,0,9/3/2026
2026-04-02,2026,9,Northshore,0,9/3/2026
2026-04-03,2026,1,Southeast,0,9/3/2026
2026-04-03,2026,2,Capital Region,0,9/3/2026
2026-04-03,2026,3,South Central,0,9/3/2026
2026-04-03,2026,9,Northshore,0,9/3/2026
2026-04-04,2026,1,Southeast,3,9/3/2026
2026-04-04,2026,2,Capital Region,0,9/3/2026
2026-04-04,2026,3,South Central,1,9/3/2026
2026-04-04,2026,9,Northshore,1,9/3/2026
2026-04-05,2026,1,Southeast,0,9/3/2026
2026-04-05,2026,2,Capital Region,0,9/3/2026
2026-04-05,2026,3,South Central,0,9/3/2026
2026-04-05,2026,9,Northshore,0,9/3/2026
2026-04-06,2026,1,Southeast,0,9/3/2026
2026-04-06,2026,2,Capital Region,0,9/3/2026
2026-04-06,2026,3,South Central,0,9/3/2026
2026-04-06,2026,9,Northshore,0,9/3/2026
2026-04-07,2026,1,Southeast,0,9/3/2026
2026-04-07,2026,2,Capital Region,0,9/3/2026
2026-04-07,2026,3,South Central,0,9/3/2026
2026-04-07,2026,9,Northshore,1,9/3/2026
2026-04-08,2026,1,Southeast,1,9/3/2026
2026-04-08,2026,2,Capital Region,0,9/3/2026
2026-04-08,2026,3,South Central,1,9/3/2026
2026-04-08,2026,9,Northshore,0,9/3/2026
2026-04-09,2026,1,Southeast,0,9/3/2026
2026-04-09,2026,2,Capital Region,1,9/3/2026
2026-04-09,2026,3,South Central,0,9/3/2026
2026-04-09,2026,9,Northshore,0,9/3/2026
2026-04-10,2026,1,Southeast,1,9/3/2026
2026-04-10,2026,2,Capital Region,1,9/3/2026
2026-04-10,2026,3,South Central,0,9/3/2026
2026-04-10,2026,9,Northshore,0,9/3/2026
2026-04-11,2026,1,Southeast,1,9/3/2026
2026-04-11,2026,2,Capital Region,0,9/3/2026
2026-04-11,2026,3,South Central,0,9/3/2026
2026-04-11,2026,9,Northshore,2,9/3/2026
2026-04-12,2026,1,Southeast,1,9/3/2026
2026-04-12,2026,2,Capital Region,0,9/3/2026
2026-04-12,2026,3,South Central,0,9/3/2026
2026-04-12,2026,9,Northshore,1,9/3/2026
2026-04-13,2026,1,Southeast,1,9/3/2026
2026-04-13,2026,2,Capital Region,1,9/3/2026
2026-04-13,2026,3,South Central,1,9/3/2026
2026-04-13,2026,9,Northshore,1,9/3/2026
2026-04-14,2026,1,Southeast,0,9/3/2026
2026-04-14,2026,2,Capital Region,1,9/3/2026
2026-04-14,2026,3,South Central,0,9/3/2026
2026-04-14,2026,9,Northshore,2,9/3/2026
2026-04-15,2026,1,Southeast,0,9/3/2026
2026-04-15,2026,2,Capital Region,0,9/3/2026
2026-04-15,2026,3,South Central,1,9/3/2026
2026-04-15,2026,9,Northshore,0,9/3/2026
2026-04-16,2026,1,Southeast,2,9/3/2026
2026-04-16,2026,2,Capital Region,0,9/3/2026
2026-04-16,2026,3,South Central,0,9/3/2026
2026-04-16,2026,9,Northshore,2,9/3/2026
2026-04-17,2026,1,Southeast,3,9/3/2026
2026-04-17,2026,2,Capital Region,0,9/3/2026
2026-04-17,2026,3,South Central,0,9/3/2026
2026-04-17,2026,9,Northshore,0,9/3/2026
2026-04-18,2026,1,Southeast,2,9/3/2026
2026-04-18,2026,2,Capital Region,0,9/3/2026
2026-04-18,2026,3,South Central,2,9/3/2026
2026-04-18,2026,9,Northshore,1,9/3/2026
2026-04-19,2026,1,Southeast,0,9/3/2026
2026-04-19,2026,2,Capital Region,0,9/3/2026
2026-04-19,2026,3,South Central,0,9/3/2026
2026-04-19,2026,9,Northshore,0,9/3/2026
2026-04-20,2026,1,Southeast,0,9/3/2026
2026-04-20,2026,2,Capital Region,0,9/3/2026
2026-04-20,2026,3,South Central,0,9/3/2026
2026-04-20,2026,9,Northshore,0,9/3/2026
2026-04-21,2026,1,Southeast,0,9/3/2026
2026-04-21,2026,2,Capital Region,0,9/3/2026
2026-04-21,2026,3,South Central,0,9/3/2026
2026-04-21,2026,9,Northshore,1,9/3/2026
2026-04-22,2026,1,Southeast,1,9/3/2026
2026-04-22,2026,2,Capital Region,0,9/3/2026
2026-04-22,2026,3,South Central,0,9/3/2026
2026-04-22,2026,9,Northshore,0,9/3/2026
2026-04-23,2026,1,Southeast,2,9/3/2026
2026-04-23,2026,2,Capital Region,2,9/3/2026
2026-04-23,2026,3,South Central,1,9/3/2026
2026-04-23,2026,9,Northshore,3,9/3/2026
2026-04-24,2026,1,Southeast,1,9/3/2026
2026-04-24,2026,2,Capital Region,0,9/3/2026
2026-04-24,2026,3,South Central,1,9/3/2026
2026-04-24,2026,9,Northshore,1,9/3/2026
2026-04-25,2026,1,Southeast,1,9/3/2026
2026-04-25,2026,2,Capital Region,0,9/3/2026
2026-04-25,2026,3,South Central,0,9/3/2026
2026-04-25,2026,9,Northshore,2,9/3/2026
2026-04-26,2026,1,Southeast,0,9/3/2026
2026-04-26,2026,2,Capital Region,0,9/3/2026
2026-04-26,2026,3,South Central,1,9/3/2026
2026-04-26,2026,9,Northshore,0,9/3/2026
2026-04-27,2026,1,Southeast,4,9/3/2026
2026-04-27,2026,2,Capital Region,0,9/3/2026
2026-04-27,2026,3,South Central,1,9/3/2026
2026-04-27,2026,9,Northshore,1,9/3/2026
2026-04-28,2026,1,Southeast,1,9/3/2026
2026-04-28,2026,2,Capital Region,0,9/3/2026
2026-04-28,2026,3,South Central,1,9/3/2026
2026-04-28,2026,9,Northshore,0,9/3/2026
