date,season,ldh_region,region_name,ed_visits,health_population_2020,ed_visits_per_100k,lix_parish_count,advisory_parishes,warning_parishes,advisory_pct,warning_pct,severity_score,headline,mean_hazard_hours
2023-07-03,2023,3,South Central,6,392800,1.527,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-03,2023,9,Northshore,9,596392,1.509,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-04,2023,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-04,2023,2,Capital Region,6,696328,0.862,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-04,2023,3,South Central,0,392800,0.000,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-04,2023,9,Northshore,6,596392,1.006,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-05,2023,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-05,2023,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-05,2023,3,South Central,4,392800,1.018,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-05,2023,9,Northshore,8,596392,1.341,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-06,2023,1,Southeast,8,892057,0.897,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-06,2023,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-06,2023,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-06,2023,9,Northshore,5,596392,0.838,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-07,2023,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-07,2023,2,Capital Region,4,696328,0.574,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-07,2023,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-07,2023,9,Northshore,5,596392,0.838,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-08,2023,1,Southeast,6,892057,0.673,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-08,2023,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-08,2023,3,South Central,4,392800,1.018,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-08,2023,9,Northshore,4,596392,0.671,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-09,2023,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-09,2023,2,Capital Region,0,696328,0.000,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-09,2023,3,South Central,4,392800,1.018,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-09,2023,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-10,2023,1,Southeast,4,892057,0.448,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-10,2023,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-10,2023,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-10,2023,9,Northshore,5,596392,0.838,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-11,2023,1,Southeast,3,892057,0.336,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-11,2023,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-11,2023,3,South Central,5,392800,1.273,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-11,2023,9,Northshore,13,596392,2.180,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-12,2023,1,Southeast,4,892057,0.448,4,4,0,100.00,0.00,1.0000,advisory,10.00
2023-07-12,2023,2,Capital Region,7,696328,1.005,7,7,0,100.00,0.00,1.0000,advisory,10.00
2023-07-12,2023,3,South Central,5,392800,1.273,6,6,0,100.00,0.00,1.0000,advisory,10.00
2023-07-12,2023,9,Northshore,11,596392,1.844,5,5,0,100.00,0.00,1.0000,advisory,10.00
2023-07-13,2023,1,Southeast,9,892057,1.009,4,4,0,100.00,0.00,1.0000,advisory,10.00
2023-07-13,2023,2,Capital Region,6,696328,0.862,7,7,0,100.00,0.00,1.0000,advisory,10.00
2023-07-13,2023,3,South Central,4,392800,1.018,6,6,0,100.00,0.00,1.0000,advisory,10.00
2023-07-13,2023,9,Northshore,11,596392,1.844,5,5,0,100.00,0.00,1.0000,advisory,10.00
2023-07-14,2023,1,Southeast,8,892057,0.897,4,4,0,100.00,0.00,1.0000,advisory,10.00
2023-07-14,2023,2,Capital Region,3,696328,0.431,7,7,0,100.00,0.00,1.0000,advisory,10.00
2023-07-14,2023,3,South Central,1,392800,0.255,6,6,0,100.00,0.00,1.0000,advisory,10.00
2023-07-14,2023,9,Northshore,8,596392,1.341,5,5,0,100.00,0.00,1.0000,advisory,10.00
2023-07-15,2023,1,Southeast,10,892057,1.121,4,4,0,100.00,0.00,1.0000,advisory,10.00
2023-07-15,2023,2,Capital Region,8,696328,1.149,7,7,0,100.00,0.00,1.0000,advisory,10.00
2023-07-15,2023,3,South Central,2,392800,0.509,6,6,0,100.00,0.00,1.0000,advisory,10.00
2023-07-15,2023,9,Northshore,14,596392,2.347,5,5,0,100.00,0.00,1.0000,advisory,10.00
2023-07-16,2023,1,Southeast,10,892057,1.121,4,4,0,100.00,0.00,1.0000,advisory,10.00
2023-07-16,2023,2,Capital Region,2,696328,0.287,7,7,0,100.00,0.00,1.0000,advisory,10.00
2023-07-16,2023,3,South Central,3,392800,0.764,6,6,0,100.00,0.00,1.0000,advisory,10.00
2023-07-16,2023,9,Northshore,4,596392,0.671,5,5,0,100.00,0.00,1.0000,advisory,10.00
2023-07-17,2023,1,Southeast,10,892057,1.121,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-17,2023,2,Capital Region,1,696328,0.144,7,7,0,100.00,0.00,1.0000,advisory,7.00
2023-07-17,2023,3,South Central,2,392800,0.509,6,2,0,33.33,0.00,0.3333,advisory,2.33
2023-07-17,2023,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-18,2023,1,Southeast,11,892057,1.233,4,4,0,100.00,0.00,1.0000,advisory,7.00
2023-07-18,2023,2,Capital Region,5,696328,0.718,7,7,0,100.00,0.00,1.0000,advisory,7.00
2023-07-18,2023,3,South Central,6,392800,1.527,6,6,0,100.00,0.00,1.0000,advisory,7.00
2023-07-18,2023,9,Northshore,6,596392,1.006,5,5,0,100.00,0.00,1.0000,advisory,7.00
2023-07-19,2023,1,Southeast,12,892057,1.345,4,4,0,100.00,0.00,1.0000,advisory,7.00
2023-07-19,2023,2,Capital Region,4,696328,0.574,7,7,0,100.00,0.00,1.0000,advisory,7.00
2023-07-19,2023,3,South Central,14,392800,3.564,6,6,0,100.00,0.00,1.0000,advisory,7.00
2023-07-19,2023,9,Northshore,9,596392,1.509,5,5,0,100.00,0.00,1.0000,advisory,7.00
2023-07-20,2023,1,Southeast,14,892057,1.569,4,4,0,100.00,0.00,1.0000,advisory,7.00
2023-07-20,2023,2,Capital Region,4,696328,0.574,7,7,0,100.00,0.00,1.0000,advisory,7.00
2023-07-20,2023,3,South Central,5,392800,1.273,6,6,0,100.00,0.00,1.0000,advisory,7.00
2023-07-20,2023,9,Northshore,13,596392,2.180,5,5,0,100.00,0.00,1.0000,advisory,7.00
2023-07-21,2023,1,Southeast,12,892057,1.345,4,4,0,100.00,0.00,1.0000,advisory,7.00
2023-07-21,2023,2,Capital Region,6,696328,0.862,7,7,0,100.00,0.00,1.0000,advisory,7.00
2023-07-21,2023,3,South Central,13,392800,3.310,6,6,0,100.00,0.00,1.0000,advisory,7.00
2023-07-21,2023,9,Northshore,11,596392,1.844,5,5,0,100.00,0.00,1.0000,advisory,7.00
2023-07-22,2023,1,Southeast,6,892057,0.673,4,4,0,100.00,0.00,1.0000,advisory,7.00
2023-07-22,2023,2,Capital Region,8,696328,1.149,7,7,0,100.00,0.00,1.0000,advisory,5.97
2023-07-22,2023,3,South Central,8,392800,2.037,6,6,0,100.00,0.00,1.0000,advisory,7.00
2023-07-22,2023,9,Northshore,12,596392,2.012,5,5,0,100.00,0.00,1.0000,advisory,5.97
2023-07-23,2023,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-23,2023,2,Capital Region,1,696328,0.144,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-23,2023,3,South Central,3,392800,0.764,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-23,2023,9,Northshore,6,596392,1.006,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-24,2023,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-24,2023,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-24,2023,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-24,2023,9,Northshore,3,596392,0.503,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-25,2023,1,Southeast,10,892057,1.121,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-25,2023,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-25,2023,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-25,2023,9,Northshore,9,596392,1.509,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-26,2023,1,Southeast,5,892057,0.561,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-26,2023,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-26,2023,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-26,2023,9,Northshore,11,596392,1.844,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-27,2023,1,Southeast,10,892057,1.121,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-27,2023,2,Capital Region,3,696328,0.431,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-27,2023,3,South Central,2,392800,0.509,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-27,2023,9,Northshore,10,596392,1.677,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-28,2023,1,Southeast,11,892057,1.233,4,0,0,0.00,0.00,0.0000,none,0.00
2023-07-28,2023,2,Capital Region,2,696328,0.287,7,0,0,0.00,0.00,0.0000,none,0.00
2023-07-28,2023,3,South Central,1,392800,0.255,6,0,0,0.00,0.00,0.0000,none,0.00
2023-07-28,2023,9,Northshore,9,596392,1.509,5,0,0,0.00,0.00,0.0000,none,0.00
2023-07-29,2023,1,Southeast,10,892057,1.121,4,4,0,100.00,0.00,1.0000,advisory,8.00
2023-07-29,2023,2,Capital Region,9,696328,1.292,7,7,0,100.00,0.00,1.0000,advisory,8.00
2023-07-29,2023,3,South Central,2,392800,0.509,6,6,0,100.00,0.00,1.0000,advisory,8.00
2023-07-29,2023,9,Northshore,6,596392,1.006,5,5,0,100.00,0.00,1.0000,advisory,8.00
2023-07-30,2023,1,Southeast,4,892057,0.448,4,4,0,100.00,0.00,1.0000,advisory,8.00
2023-07-30,2023,2,Capital Region,6,696328,0.862,7,7,0,100.00,0.00,1.0000,advisory,8.00
2023-07-30,2023,3,South Central,6,392800,1.527,6,6,0,100.00,0.00,1.0000,advisory,8.00
2023-07-30,2023,9,Northshore,5,596392,0.838,5,5,0,100.00,0.00,1.0000,advisory,8.00
2023-07-31,2023,1,Southeast,12,892057,1.345,4,0,4,0.00,100.00,2.0000,warning,9.00
2023-07-31,2023,2,Capital Region,5,696328,0.718,7,0,7,0.00,100.00,2.0000,warning,9.00
2023-07-31,2023,3,South Central,8,392800,2.037,6,0,6,0.00,100.00,2.0000,warning,9.00
2023-07-31,2023,9,Northshore,14,596392,2.347,5,0,5,0.00,100.00,2.0000,warning,9.00
2023-08-01,2023,1,Southeast,13,892057,1.457,4,0,4,0.00,100.00,2.0000,warning,9.00
2023-08-01,2023,2,Capital Region,4,696328,0.574,7,0,7,0.00,100.00,2.0000,warning,9.00
2023-08-01,2023,3,South Central,4,392800,1.018,6,0,6,0.00,100.00,2.0000,warning,9.00
2023-08-01,2023,9,Northshore,9,596392,1.509,5,0,5,0.00,100.00,2.0000,warning,9.00
2023-08-02,2023,1,Southeast,16,892057,1.794,4,0,4,0.00,100.00,2.0000,warning,9.00
2023-08-02,2023,2,Capital Region,6,696328,0.862,7,0,7,0.00,100.00,2.0000,warning,9.00
2023-08-02,2023,3,South Central,6,392800,1.527,6,0,6,0.00,100.00,2.0000,warning,9.00
2023-08-02,2023,9,Northshore,2,596392,0.335,5,0,5,0.00,100.00,2.0000,warning,9.00
2023-08-03,2023,1,Southeast,13,892057,1.457,4,4,0,100.00,0.00,1.0000,advisory,9.00
2023-08-03,2023,2,Capital Region,5,696328,0.718,7,7,0,100.00,0.00,1.0000,advisory,9.00
2023-08-03,2023,3,South Central,11,392800,2.800,6,6,0,100.00,0.00,1.0000,advisory,9.00
2023-08-03,2023,9,Northshore,9,596392,1.509,5,5,0,100.00,0.00,1.0000,advisory,9.00
2023-08-04,2023,1,Southeast,13,892057,1.457,4,0,4,0.00,100.00,2.0000,warning,8.00
2023-08-04,2023,2,Capital Region,9,696328,1.292,7,0,7,0.00,100.00,2.0000,warning,8.00
2023-08-04,2023,3,South Central,8,392800,2.037,6,0,6,0.00,100.00,2.0000,warning,8.00
2023-08-04,2023,9,Northshore,12,596392,2.012,5,0,5,0.00,100.00,2.0000,warning,8.00
2023-08-05,2023,1,Southeast,21,892057,2.354,4,0,4,0.00,100.00,2.0000,warning,8.00
2023-08-05,2023,2,Capital Region,8,696328,1.149,7,0,7,0.00,100.00,2.0000,warning,8.00
2023-08-05,2023,3,South Central,6,392800,1.527,6,0,6,0.00,100.00,2.0000,warning,8.00
2023-08-05,2023,9,Northshore,18,596392,3.018,5,0,5,0.00,100.00,2.0000,warning,8.00
2023-08-06,2023,1,Southeast,9,892057,1.009,4,0,4,0.00,100.00,2.0000,warning,8.00
2023-08-06,2023,2,Capital Region,5,696328,0.718,7,0,7,0.00,100.00,2.0000,warning,8.00
2023-08-06,2023,3,South Central,3,392800,0.764,6,0,6,0.00,100.00,2.0000,warning,8.00
2023-08-06,2023,9,Northshore,10,596392,1.677,5,0,5,0.00,100.00,2.0000,warning,8.00
2023-08-07,2023,1,Southeast,19,892057,2.130,4,0,4,0.00,100.00,2.0000,warning,8.00
2023-08-07,2023,2,Capital Region,9,696328,1.292,7,0,7,0.00,100.00,2.0000,warning,8.00
2023-08-07,2023,3,South Central,7,392800,1.782,6,0,6,0.00,100.00,2.0000,warning,8.00
2023-08-07,2023,9,Northshore,11,596392,1.844,5,0,5,0.00,100.00,2.0000,warning,8.00
2023-08-08,2023,1,Southeast,15,892057,1.682,4,0,4,0.00,100.00,2.0000,warning,8.00
2023-08-08,2023,2,Capital Region,2,696328,0.287,7,0,7,0.00,100.00,2.0000,warning,8.00
2023-08-08,2023,3,South Central,7,392800,1.782,6,0,6,0.00,100.00,2.0000,warning,8.00
2023-08-08,2023,9,Northshore,11,596392,1.844,5,0,5,0.00,100.00,2.0000,warning,8.00
2023-08-09,2023,1,Southeast,11,892057,1.233,4,0,4,0.00,100.00,2.0000,warning,8.00
2023-08-09,2023,2,Capital Region,5,696328,0.718,7,0,7,0.00,100.00,2.0000,warning,8.00
2023-08-09,2023,3,South Central,8,392800,2.037,6,0,6,0.00,100.00,2.0000,warning,8.00
2023-08-09,2023,9,Northshore,13,596392,2.180,5,0,5,0.00,100.00,2.0000,warning,8.00
2023-08-10,2023,1,Southeast,17,892057,1.906,4,0,4,0.00,100.00,2.0000,warning,8.00
2023-08-10,2023,2,Capital Region,6,696328,0.862,7,0,7,0.00,100.00,2.0000,warning,8.00
2023-08-10,2023,3,South Central,6,392800,1.527,6,0,6,0.00,100.00,2.0000,warning,8.00
2023-08-10,2023,9,Northshore,15,596392,2.515,5,0,5,0.00,100.00,2.0000,warning,8.00
2023-08-11,2023,1,Southeast,15,892057,1.682,4,0,4,0.00,100.00,2.0000,warning,8.00
2023-08-11,2023,2,Capital Region,2,696328,0.287,7,0,7,0.00,100.00,2.0000,warning,8.00
2023-08-11,2023,3,South Central,5,392800,1.273,6,0,6,0.00,100.00,2.0000,warning,8.00
2023-08-11,2023,9,Northshore,18,596392,3.018,5,0,5,0.00,100.00,2.0000,warning,8.00
2023-08-12,2023,1,Southeast,17,892057,1.906,4,0,4,0.00,100.00,2.0000,warning,8.00
2023-08-12,2023,2,Capital Region,6,696328,0.862,7,0,7,0.00,100.00,2.0000,warning,8.00
2023-08-12,2023,3,South Central,7,392800,1.782,6,0,6,0.00,100.00,2.0000,warning,8.00
2023-08-12,2023,9,Northshore,10,596392,1.677,5,0,5,0.00,100.00,2.0000,warning,8.00
2023-08-13,2023,1,Southeast,14,892057,1.569,4,0,4,0.00,100.00,2.0000,warning,9.00
2023-08-13,2023,2,Capital Region,7,696328,1.005,7,0,7,0.00,100.00,2.0000,warning,9.00
2023-08-13,2023,3,South Central,6,392800,1.527,6,0,6,0.00,100.00,2.0000,warning,9.00
2023-08-13,2023,9,Northshore,7,596392,1.174,5,0,5,0.00,100.00,2.0000,warning,9.00
2023-08-14,2023,1,Southeast,18,892057,2.018,4,0,4,0.00,100.00,2.0000,warning,9.00
2023-08-14,2023,2,Capital Region,7,696328,1.005,7,0,7,0.00,100.00,2.0000,warning,9.00
2023-08-14,2023,3,South Central,6,392800,1.527,6,0,6,0.00,100.00,2.0000,warning,9.00
2023-08-14,2023,9,Northshore,10,596392,1.677,5,0,5,0.00,100.00,2.0000,warning,9.00
2023-08-15,2023,1,Southeast,10,892057,1.121,4,0,4,0.00,100.00,2.0000,warning,8.00
2023-08-15,2023,2,Capital Region,7,696328,1.005,7,6,1,85.71,14.29,1.1429,warning,8.00
2023-08-15,2023,3,South Central,8,392800,2.037,6,0,6,0.00,100.00,2.0000,warning,8.00
2023-08-15,2023,9,Northshore,12,596392,2.012,5,2,3,40.00,60.00,1.6000,warning,8.00
2023-08-16,2023,1,Southeast,2,892057,0.224,4,0,0,0.00,0.00,0.0000,none,0.00
2023-08-16,2023,2,Capital Region,6,696328,0.862,7,0,0,0.00,0.00,0.0000,none,0.00
2023-08-16,2023,3,South Central,5,392800,1.273,6,0,0,0.00,0.00,0.0000,none,0.00
