date,station,high_f,low_f,average_f,peak_heat_index_f,morning_low_f,hi_hours_105,hi_hours_108,temperature_hours,heat_index_hours,expected_hours
2023-02-07,KBTR,80.0,54.0,65.2,79.9,54.0,0,0,24,24,24
2023-02-07,KGAO,77.7,64.0,70.4,77.9,64.0,0,0,24,24,24
2023-02-07,KHDC,70.0,51.0,61.0,70.3,51.0,0,0,24,24,24
2023-02-07,KHUM,75.2,55.4,64.8,75.5,55.4,0,0,21,21,24
2023-02-07,KMSY,77.0,57.0,66.1,77.2,57.0,0,0,24,24,24
2023-02-07,KNEW,79.0,60.0,66.0,79.2,60.0,0,0,24,24,24
2023-02-07,KPTN,79.0,53.0,65.0,79.0,53.0,0,0,23,23,24
2023-02-07,KREG,78.3,53.0,66.3,78.5,53.0,0,0,24,24,24
2023-02-08,KASD,79.0,67.0,72.5,79.5,67.0,0,0,24,24,24
2023-02-08,KBTR,80.0,64.0,69.9,82.3,64.0,0,0,24,24,24
2023-02-08,KGAO,79.2,67.3,73.6,79.9,70.0,0,0,24,24,24
2023-02-08,KHDC,76.0,64.4,69.5,76.5,64.4,0,0,24,24,24
2023-02-08,KHUM,78.8,65.5,71.7,79.6,67.5,0,0,22,22,24
2023-02-08,KMSY,78.0,67.0,71.9,78.5,67.0,0,0,24,24,24
2023-02-08,KNEW,78.0,66.0,72.5,78.5,66.0,0,0,24,24,24
2023-02-08,KPTN,76.0,65.0,69.9,76.6,67.0,0,0,22,22,24
2023-02-08,KREG,80.6,63.0,72.3,83.3,63.0,0,0,24,24,24
2023-02-09,KASD,67.0,60.0,63.1,67.4,60.0,0,0,24,24,24
2023-02-09,KBTR,71.0,50.0,60.0,70.2,53.0,0,0,24,24,24
2023-02-09,KGAO,69.0,63.0,65.7,69.4,63.0,0,0,24,24,24
2023-02-09,KHDC,67.3,48.2,59.5,66.5,56.0,0,0,24,24,24
2023-02-09,KHUM,66.2,59.0,62.4,66.6,59.0,0,0,23,23,24
2023-02-09,KMSY,66.0,61.0,63.2,66.4,61.0,0,0,24,24,24
2023-02-09,KNEW,66.0,60.0,62.6,66.3,60.0,0,0,24,24,24
2023-02-09,KPTN,68.0,55.0,60.7,67.3,55.0,0,0,23,23,24
2023-02-09,KREG,71.0,52.5,61.8,70.1,56.0,0,0,24,24,24
2023-02-10,KASD,59.0,52.0,56.2,58.7,56.0,0,0,24,24,24
2023-02-10,KBTR,62.0,48.0,54.4,61.1,49.0,0,0,24,24,24
2023-02-10,KGAO,65.0,55.4,59.7,64.7,60.0,0,0,24,24,24
2023-02-10,KHDC,56.5,49.0,52.6,55.7,50.0,0,0,24,24,24
2023-02-10,KHUM,60.8,52.7,57.1,60.3,57.2,0,0,22,22,24
2023-02-10,KMSY,62.0,56.0,58.0,61.6,57.0,0,0,24,24,24
2023-02-10,KNEW,61.0,56.0,58.1,60.7,58.0,0,0,24,24,24
2023-02-10,KPTN,60.0,51.0,56.2,59.3,57.0,0,0,24,24,24
2023-02-10,KREG,58.6,50.0,55.3,57.8,54.3,0,0,24,24,24
2023-02-11,KASD,53.0,44.0,48.9,52.7,49.0,0,0,24,24,24
2023-02-11,KBTR,50.0,45.0,46.8,49.3,46.0,0,0,24,24,24
2023-02-11,KGAO,57.2,47.0,52.2,56.6,53.0,0,0,21,21,24
2023-02-11,KHDC,49.8,44.0,46.1,49.4,45.3,0,0,21,21,24
2023-02-11,KHUM,53.2,45.5,49.6,52.7,50.0,0,0,22,22,24
2023-02-11,KMSY,57.0,46.0,50.7,56.4,51.0,0,0,24,24,24
2023-02-11,KNEW,57.0,49.0,52.0,56.4,51.0,0,0,24,24,24
2023-02-11,KPTN,51.0,44.0,47.8,50.5,47.0,0,0,24,24,24
2023-02-11,KREG,50.4,44.8,48.0,50.1,46.6,0,0,21,21,24
2023-02-12,KASD,66.0,41.0,51.2,64.7,41.0,0,0,24,24,24
2023-02-12,KBTR,64.0,40.0,50.2,62.7,40.0,0,0,24,24,24
2023-02-12,KGAO,66.4,44.0,53.2,65.2,44.0,0,0,24,24,24
2023-02-12,KHDC,64.2,39.0,49.1,62.8,39.0,0,0,24,24,24
2023-02-12,KHUM,64.4,42.3,50.9,63.2,44.0,0,0,20,20,24
2023-02-12,KMSY,64.0,45.0,52.6,62.7,45.0,0,0,24,24,24
2023-02-12,KNEW,61.0,48.0,54.0,60.0,48.0,0,0,24,24,24
2023-02-12,KPTN,63.0,40.0,49.5,61.5,40.0,0,0,24,24,24
2023-02-12,KREG,64.2,40.8,50.6,62.9,43.0,0,0,24,24,24
2023-02-13,KASD,68.0,35.0,52.8,67.3,35.0,0,0,24,24,24
2023-02-13,KBTR,72.0,40.0,56.5,71.3,40.0,0,0,24,24,24
2023-02-13,KGAO,69.4,40.0,55.9,69.0,40.0,0,0,24,24,24
2023-02-13,KHDC,71.4,34.7,53.2,70.6,34.7,0,0,24,24,24
2023-02-13,KHUM,69.8,36.7,53.1,69.5,36.7,0,0,21,21,24
2023-02-13,KMSY,70.0,42.0,56.1,69.3,42.0,0,0,24,24,24
2023-02-13,KNEW,65.0,49.0,57.7,64.4,49.0,0,0,24,24,24
2023-02-13,KPTN,69.0,41.0,53.2,68.6,41.0,0,0,21,21,24
2023-02-13,KREG,71.6,38.7,56.0,71.0,38.7,0,0,24,24,24
2023-02-14,KASD,75.0,49.0,63.8,75.1,49.0,0,0,24,24,24
2023-02-14,KBTR,73.0,52.0,64.2,72.9,52.0,0,0,24,24,24
2023-02-14,KGAO,76.0,56.3,67.5,76.2,56.3,0,0,24,24,24
2023-02-14,KHDC,72.3,51.0,62.8,72.3,51.0,0,0,24,24,24
2023-02-14,KHUM,73.4,52.3,64.1,73.8,52.3,0,0,23,23,24
2023-02-14,KMSY,73.0,54.0,64.4,73.1,54.0,0,0,24,24,24
2023-02-14,KNEW,75.0,54.0,65.2,75.1,54.0,0,0,24,24,24
2023-02-14,KPTN,73.0,57.0,65.2,73.1,57.0,0,0,24,24,24
2023-02-14,KREG,74.7,53.6,65.1,74.7,53.6,0,0,24,24,24
2023-02-15,KASD,77.0,67.0,70.8,77.4,67.0,0,0,24,24,24
2023-02-15,KBTR,78.0,68.0,72.9,78.5,68.0,0,0,24,24,24
2023-02-15,KGAO,76.8,70.0,72.6,77.2,70.0,0,0,23,23,24
2023-02-15,KHDC,74.7,65.0,69.0,75.2,65.0,0,0,23,23,24
2023-02-15,KHUM,77.0,67.0,70.5,77.5,67.0,0,0,23,23,24
2023-02-15,KMSY,77.0,67.0,70.4,77.4,67.0,0,0,24,24,24
2023-02-15,KNEW,79.0,68.0,72.2,79.4,69.0,0,0,24,24,24
2023-02-15,KPTN,77.0,67.0,71.0,77.6,67.0,0,0,23,23,24
2023-02-15,KREG,78.3,69.0,72.8,78.8,69.0,0,0,23,23,24
2023-02-16,KASD,77.0,59.0,71.5,77.6,68.0,0,0,24,24,24
2023-02-16,KBTR,80.0,50.0,68.6,82.9,72.0,0,0,24,24,24
2023-02-16,KGAO,80.2,59.0,73.6,84.4,69.8,0,0,24,24,24
2023-02-16,KHDC,75.6,50.5,67.7,76.2,65.8,0,0,24,24,24
2023-02-16,KHUM,75.2,53.0,69.9,76.0,69.6,0,0,22,22,24
2023-02-16,KMSY,77.0,56.0,71.0,77.6,68.0,0,0,24,24,24
2023-02-16,KNEW,80.0,58.0,71.5,83.1,67.0,0,0,24,24,24
2023-02-16,KPTN,76.0,49.0,67.9,76.6,70.0,0,0,24,24,24
2023-02-16,KREG,80.2,51.0,70.8,83.4,71.8,0,0,24,24,24
2023-02-17,KASD,54.0,36.0,47.5,53.7,46.0,0,0,24,24,24
2023-02-17,KBTR,50.0,38.0,45.5,49.4,42.0,0,0,24,24,24
2023-02-17,KGAO,56.5,46.8,51.4,56.3,50.4,0,0,24,24,24
2023-02-17,KHDC,50.5,35.6,44.3,49.0,40.6,0,0,24,24,24
2023-02-17,KHUM,52.0,40.0,48.1,51.6,46.4,0,0,22,22,24
2023-02-17,KMSY,54.0,45.0,48.5,53.7,46.0,0,0,24,24,24
2023-02-17,KNEW,55.0,45.0,49.5,54.8,47.0,0,0,24,24,24
2023-02-17,KPTN,50.0,42.0,46.8,49.4,45.0,0,0,24,24,24
2023-02-17,KREG,51.4,40.0,46.7,50.3,43.2,0,0,24,24,24
2023-02-18,KASD,59.0,30.9,44.9,57.6,30.9,0,0,24,24,24
2023-02-18,KBTR,59.0,32.0,45.9,57.4,32.0,0,0,24,24,24
2023-02-18,KGAO,55.4,42.4,47.9,54.1,43.7,0,0,24,24,24
2023-02-18,KHDC,57.7,30.6,44.0,56.1,30.6,0,0,24,24,24
2023-02-18,KHUM,55.4,35.6,44.3,54.1,35.6,0,0,21,21,24
2023-02-18,KMSY,54.0,42.0,47.7,52.4,42.0,0,0,24,24,24
2023-02-18,KNEW,55.0,42.0,47.5,53.5,42.0,0,0,24,24,24
2023-02-18,KPTN,55.0,39.0,45.7,53.4,39.0,0,0,23,23,24
2023-02-18,KREG,57.0,35.6,46.5,55.4,35.6,0,0,24,24,24
2023-02-19,KASD,67.0,41.0,55.4,66.3,41.0,0,0,24,24,24
2023-02-19,KBTR,69.0,40.0,56.4,68.6,40.0,0,0,24,24,24
2023-02-19,KGAO,67.0,44.0,56.3,66.5,44.0,0,0,24,24,24
2023-02-19,KHDC,67.8,38.7,54.3,67.2,38.7,0,0,24,24,24
2023-02-19,KHUM,68.0,42.8,55.2,67.6,42.8,0,0,22,22,24
2023-02-19,KMSY,68.0,44.0,56.3,67.4,44.0,0,0,24,24,24
2023-02-19,KNEW,66.0,47.0,57.0,65.2,47.0,0,0,24,24,24
2023-02-19,KPTN,67.0,43.0,55.2,66.7,43.0,0,0,22,22,24
2023-02-19,KREG,70.5,40.5,56.5,70.1,40.5,0,0,24,24,24
2023-02-20,KASD,80.0,51.0,67.2,81.2,51.0,0,0,24,24,24
2023-02-20,KBTR,79.0,57.0,68.5,79.3,57.0,0,0,24,24,24
2023-02-20,KGAO,76.0,58.0,68.3,76.2,58.0,0,0,24,24,24
2023-02-20,KHDC,78.0,51.8,66.4,78.1,51.8,0,0,24,24,24
2023-02-20,KHUM,75.2,56.5,66.6,75.4,56.5,0,0,22,22,24
2023-02-20,KMSY,79.0,56.0,67.9,79.1,56.0,0,0,24,24,24
2023-02-20,KNEW,74.0,58.0,66.8,74.1,58.0,0,0,24,24,24
2023-02-20,KPTN,73.0,55.0,66.1,73.4,55.0,0,0,23,23,24
2023-02-20,KREG,78.0,55.0,67.8,78.1,55.0,0,0,24,24,24
2023-02-21,KASD,82.0,68.0,73.0,84.1,68.0,0,0,24,24,24
2023-02-21,KBTR,81.0,68.0,73.0,83.1,69.0,0,0,24,24,24
2023-02-21,KGAO,78.4,68.0,72.0,78.9,68.0,0,0,24,24,24
2023-02-21,KHDC,80.8,67.5,72.3,82.4,67.5,0,0,24,24,24
2023-02-21,KHUM,78.8,66.2,72.0,79.3,66.2,0,0,22,22,24
2023-02-21,KMSY,82.0,67.0,72.5,83.8,67.0,0,0,24,24,24
2023-02-21,KNEW,80.0,66.0,71.4,81.8,66.0,0,0,24,24,24
2023-02-21,KPTN,76.0,66.0,68.5,76.5,66.0,0,0,19,19,24
2023-02-21,KREG,80.0,67.6,72.5,82.1,67.6,0,0,24,24,24
2023-02-22,KASD,83.0,69.0,74.4,86.1,69.0,0,0,24,24,24
2023-02-22,KBTR,82.0,70.0,75.2,84.5,70.0,0,0,24,24,24
2023-02-22,KGAO,81.0,70.2,75.2,84.6,70.2,0,0,24,24,24
2023-02-22,KHDC,81.0,68.0,73.3,83.2,68.0,0,0,24,24,24
2023-02-22,KHUM,78.8,69.0,72.7,79.6,69.0,0,0,22,22,24
2023-02-22,KMSY,81.0,68.0,73.8,83.1,68.0,0,0,24,24,24
2023-02-22,KNEW,81.0,68.0,74.3,83.8,68.0,0,0,24,24,24
2023-02-22,KPTN,78.0,69.0,71.8,78.5,69.0,0,0,19,19,24
2023-02-22,KREG,82.6,70.3,75.9,85.2,70.3,0,0,24,24,24
2023-02-23,KASD,83.0,70.0,75.6,88.3,72.0,0,0,24,24,24
2023-02-23,KBTR,86.0,70.0,76.3,90.1,70.0,0,0,22,22,24
2023-02-23,KGAO,82.0,69.3,75.6,87.3,73.0,0,0,24,24,24
2023-02-23,KHDC,84.0,69.6,75.0,87.9,70.2,0,0,24,24,24
2023-02-23,KHUM,80.6,69.8,73.8,84.6,70.7,0,0,23,23,24
2023-02-23,KMSY,82.0,71.0,75.0,86.4,71.0,0,0,24,24,24
2023-02-23,KNEW,81.0,66.0,74.5,84.2,66.0,0,0,24,24,24
2023-02-23,KPTN,80.6,70.0,74.2,85.3,71.0,0,0,18,18,24
2023-02-23,KREG,86.0,72.5,77.3,91.9,73.0,0,0,24,24,24
2023-02-24,KASD,83.0,70.0,74.5,87.1,70.0,0,0,24,24,24
2023-02-24,KBTR,85.0,70.0,76.4,88.4,70.0,0,0,24,24,24
2023-02-24,KGAO,82.2,72.0,75.6,87.5,72.0,0,0,24,24,24
2023-02-24,KHDC,80.8,69.0,72.7,84.5,69.0,0,0,24,24,24
2023-02-24,KHUM,80.6,69.0,73.6,85.3,69.0,0,0,22,22,24
2023-02-24,KMSY,81.0,70.0,73.9,85.3,70.0,0,0,24,24,24
2023-02-24,KNEW,84.0,69.0,75.1,87.8,69.0,0,0,24,24,24
2023-02-24,KPTN,83.0,69.0,73.8,88.3,69.0,0,0,20,20,24
2023-02-24,KREG,85.0,69.6,75.8,89.5,71.6,0,0,24,24,24
2023-02-25,KASD,84.0,70.0,75.3,85.7,71.0,0,0,24,24,24
2023-02-25,KBTR,85.0,67.0,74.7,85.2,67.0,0,0,24,24,24
2023-02-25,KGAO,81.7,68.0,73.9,83.7,71.0,0,0,24,24,24
2023-02-25,KHDC,83.5,66.6,73.7,85.2,69.0,0,0,24,24,24
2023-02-25,KHUM,78.8,65.3,72.3,79.4,69.8,0,0,22,22,24
2023-02-25,KMSY,82.0,68.0,73.5,84.5,70.0,0,0,24,24,24
2023-02-25,KNEW,79.0,69.0,73.0,79.2,69.0,0,0,24,24,24
2023-02-25,KPTN,77.0,65.0,70.2,77.6,70.0,0,0,18,18,24
2023-02-25,KREG,84.6,66.7,74.8,86.3,68.4,0,0,24,24,24
2023-02-26,KASD,80.0,66.0,72.1,81.6,66.0,0,0,24,24,24
2023-02-26,KBTR,84.0,65.0,73.0,84.7,65.0,0,0,24,24,24
2023-02-26,KGAO,80.0,61.2,72.9,81.8,61.2,0,0,24,24,24
2023-02-26,KHDC,80.2,66.2,71.0,81.8,66.2,0,0,24,24,24
2023-02-26,KHUM,78.8,62.6,71.5,79.3,62.6,0,0,22,22,24
2023-02-26,KMSY,79.0,67.0,71.9,79.2,67.0,0,0,24,24,24
2023-02-26,KNEW,78.0,67.0,70.8,78.2,67.0,0,0,24,24,24
2023-02-26,KPTN,78.0,66.0,70.6,78.4,66.0,0,0,21,21,24
2023-02-26,KREG,83.7,64.8,72.9,84.2,64.8,0,0,24,24,24
2023-02-27,KASD,84.0,72.0,76.5,85.4,72.0,0,0,24,24,24
2023-02-27,KBTR,81.0,72.0,75.9,82.8,72.0,0,0,24,24,24
2023-02-27,KGAO,81.5,73.4,76.6,85.6,73.4,0,0,24,24,24
2023-02-27,KHDC,82.4,69.8,74.8,83.7,69.8,0,0,24,24,24
2023-02-27,KHUM,80.6,71.4,74.6,83.9,71.4,0,0,21,21,24
2023-02-27,KMSY,83.0,71.0,75.3,84.4,71.0,0,0,24,24,24
2023-02-27,KNEW,81.0,71.0,74.9,82.3,71.0,0,0,24,24,24
2023-02-27,KPTN,78.0,70.0,72.9,78.5,70.0,0,0,22,22,24
2023-02-27,KREG,81.5,70.7,75.7,83.3,70.7,0,0,24,24,24
2023-02-28,KASD,84.0,70.0,76.0,86.6,71.0,0,0,24,24,24
2023-02-28,KBTR,86.0,67.0,76.1,86.5,67.0,0,0,24,24,24
2023-02-28,KGAO,81.3,71.2,76.6,85.7,74.7,0,0,24,24,24
2023-02-28,KHDC,85.3,67.0,75.6,85.7,67.0,0,0,24,24,24
2023-02-28,KHUM,82.4,70.3,74.8,97.5,71.6,0,0,21,21,24
2023-02-28,KMSY,84.0,70.0,75.2,87.2,71.0,0,0,24,24,24
2023-02-28,KNEW,81.0,71.0,74.1,84.5,71.0,0,0,24,24,24
2023-02-28,KPTN,79.0,69.0,72.9,79.6,70.0,0,0,21,21,24
2023-02-28,KREG,85.0,69.0,76.0,87.1,72.0,0,0,24,24,24
2023-03-01,KASD,83.0,73.0,77.0,86.6,73.0,0,0,24,24,24
2023-03-01,KBTR,85.0,71.0,77.6,87.8,71.0,0,0,24,24,24
2023-03-01,KGAO,84.7,74.0,78.4,89.8,74.0,0,0,24,24,24
2023-03-01,KHDC,84.6,69.8,76.1,86.7,69.8,0,0,24,24,24
2023-03-01,KHUM,82.4,71.6,75.8,87.2,71.6,0,0,23,23,24
2023-03-01,KMSY,82.0,71.0,76.1,85.4,71.0,0,0,24,24,24
2023-03-01,KNEW,84.0,73.0,76.8,87.2,73.0,0,0,24,24,24
2023-03-01,KPTN,82.0,71.0,75.8,86.8,71.0,0,0,16,16,24
2023-03-01,KREG,84.6,70.3,77.1,88.0,70.3,0,0,24,24,24
2023-03-02,KASD,82.0,71.0,77.0,86.8,71.0,0,0,24,24,24
2023-03-02,KBTR,87.0,72.0,77.7,89.3,72.0,0,0,24,24,24
2023-03-02,KGAO,82.2,72.5,77.4,87.2,72.5,0,0,24,24,24
2023-03-02,KHDC,83.0,69.8,75.6,86.1,69.8,0,0,24,24,24
2023-03-02,KHUM,80.6,71.6,75.5,85.3,71.6,0,0,21,21,24
2023-03-02,KMSY,82.0,72.0,76.3,86.4,72.0,0,0,24,24,24
2023-03-02,KNEW,82.0,72.0,76.3,85.8,72.0,0,0,24,24,24
2023-03-02,KPTN,79.0,71.0,74.1,79.6,71.0,0,0,15,15,24
2023-03-02,KREG,86.0,71.6,77.3,88.1,71.6,0,0,24,24,24
2023-03-03,KASD,80.0,56.0,73.0,81.8,75.0,0,0,24,24,24
2023-03-03,KBTR,77.0,60.0,71.5,76.6,72.0,0,0,24,24,24
2023-03-03,KGAO,80.0,63.0,73.0,83.5,75.6,0,0,24,24,24
2023-03-03,KHDC,77.4,55.4,71.3,77.5,73.4,0,0,24,24,24
2023-03-03,KHUM,75.7,61.0,70.9,76.4,71.6,0,0,22,22,24
2023-03-03,KMSY,77.0,62.0,72.6,77.5,75.0,0,0,24,24,24
2023-03-03,KNEW,78.0,68.0,74.0,78.5,75.0,0,0,24,24,24
2023-03-03,KPTN,74.0,58.0,68.5,74.6,70.0,0,0,20,20,24
2023-03-03,KREG,76.3,62.0,72.6,76.8,73.4,0,0,24,24,24
2023-03-04,KASD,74.0,48.0,60.6,73.6,48.0,0,0,24,24,24
2023-03-04,KBTR,75.0,51.0,61.6,74.4,51.0,0,0,24,24,24
2023-03-04,KGAO,75.4,51.8,64.2,75.1,56.3,0,0,24,24,24
2023-03-04,KHDC,75.2,47.3,59.5,74.6,47.3,0,0,24,24,24
2023-03-04,KHUM,75.2,51.8,62.2,74.7,51.8,0,0,22,22,24
2023-03-04,KMSY,74.0,58.0,64.0,73.4,59.0,0,0,24,24,24
2023-03-04,KNEW,71.0,59.0,65.8,70.7,59.0,0,0,24,24,24
2023-03-04,KPTN,70.0,54.0,59.5,69.3,55.0,0,0,19,19,24
2023-03-04,KREG,75.0,51.4,62.3,74.4,51.4,0,0,24,24,24
2023-03-05,KASD,81.0,46.0,63.0,80.3,46.0,0,0,24,24,24
2023-03-05,KBTR,82.0,50.0,65.5,80.4,50.0,0,0,24,24,24
2023-03-05,KGAO,78.4,51.0,69.4,78.2,51.0,0,0,24,24,24
2023-03-05,KHDC,79.2,47.3,63.2,78.7,47.3,0,0,24,24,24
2023-03-05,KHUM,78.8,50.5,65.2,78.7,50.5,0,0,22,22,24
2023-03-05,KMSY,79.0,58.0,69.5,78.9,58.0,0,0,24,24,24
2023-03-05,KNEW,78.0,63.0,69.6,77.8,63.0,0,0,24,24,24
2023-03-05,KPTN,76.0,51.0,60.6,75.8,51.0,0,0,15,15,24
2023-03-05,KREG,81.0,48.6,65.4,80.1,48.6,0,0,24,24,24
2023-03-06,KASD,84.0,56.0,72.0,88.3,56.0,0,0,24,24,24
2023-03-06,KBTR,87.0,59.0,73.7,89.8,59.0,0,0,24,24,24
2023-03-06,KGAO,84.0,71.6,76.7,89.3,72.3,0,0,24,24,24
2023-03-06,KHDC,85.3,55.0,71.3,88.4,55.0,0,0,24,24,24
2023-03-06,KHUM,82.4,67.6,74.2,86.2,67.6,0,0,23,23,24
2023-03-06,KMSY,84.0,67.0,74.8,88.3,67.0,0,0,24,24,24
2023-03-06,KNEW,84.0,68.0,75.4,87.8,68.0,0,0,24,24,24
2023-03-06,KPTN,80.0,65.0,73.2,83.8,65.0,0,0,10,10,24
2023-03-06,KREG,84.6,60.0,73.8,88.5,60.0,0,0,24,24,24
2023-03-07,KASD,83.0,68.0,74.2,86.4,68.0,0,0,24,24,24
2023-03-07,KBTR,87.0,72.0,77.0,88.7,72.0,0,0,24,24,24
2023-03-07,KGAO,83.5,70.5,76.2,86.7,73.0,0,0,24,24,24
2023-03-07,KHDC,85.0,67.8,74.3,86.6,68.4,0,0,24,24,24
2023-03-07,KHUM,80.6,68.5,73.6,83.9,69.8,0,0,22,22,24
2023-03-07,KMSY,81.0,70.0,74.7,83.8,70.0,0,0,24,24,24
2023-03-07,KNEW,81.0,71.0,75.4,84.2,71.0,0,0,24,24,24
2023-03-07,KPTN,75.0,68.0,70.3,75.5,69.0,0,0,15,15,24
2023-03-07,KREG,83.7,68.7,75.3,87.1,69.0,0,0,24,24,24
2023-03-08,KASD,82.0,63.0,73.2,85.8,63.0,0,0,24,24,24
2023-03-08,KBTR,86.0,69.0,76.0,87.7,69.0,0,0,24,24,24
2023-03-08,KGAO,84.7,64.6,74.6,86.9,64.6,0,0,24,24,24
2023-03-08,KHDC,82.8,63.0,71.9,85.0,63.0,0,0,24,24,24
2023-03-08,KHUM,82.4,64.8,73.3,86.2,64.8,0,0,23,23,24
2023-03-08,KMSY,83.0,67.0,73.8,86.1,67.0,0,0,24,24,24
2023-03-08,KNEW,78.0,70.0,74.1,78.6,70.0,0,0,24,24,24
2023-03-08,KPTN,71.0,67.0,68.5,71.4,67.0,0,0,11,11,24
2023-03-08,KREG,85.0,65.0,74.1,87.0,65.0,0,0,24,24,24
2023-03-09,KASD,83.0,64.0,74.5,84.4,64.0,0,0,24,24,24
2023-03-09,KBTR,85.0,70.0,76.5,86.0,70.0,0,0,24,24,24
2023-03-09,KGAO,84.0,64.0,73.8,86.0,64.0,0,0,24,24,24
2023-03-09,KHDC,83.5,65.7,73.1,85.0,65.7,0,0,24,24,24
2023-03-09,KHUM,80.6,62.6,70.5,83.9,62.6,0,0,22,22,24
2023-03-09,KMSY,83.0,66.0,73.6,85.2,66.0,0,0,24,24,24
2023-03-09,KNEW,81.0,70.0,74.9,84.2,70.0,0,0,24,24,24
2023-03-09,KPTN,73.0,66.0,69.1,73.3,68.0,0,0,9,9,24
2023-03-09,KREG,85.5,64.8,74.1,86.1,64.8,0,0,24,24,24
2023-03-10,KASD,77.0,58.0,68.9,77.2,64.0,0,0,24,24,24
2023-03-10,KBTR,74.0,63.0,68.5,74.2,67.0,0,0,24,24,24
2023-03-10,KGAO,82.6,61.5,70.8,84.6,61.5,0,0,24,24,24
2023-03-10,KHDC,72.7,57.7,65.8,72.9,63.7,0,0,24,24,24
2023-03-10,KHUM,78.8,63.3,68.5,79.1,63.3,0,0,22,22,24
2023-03-10,KMSY,78.0,66.0,70.3,78.2,66.0,0,0,24,24,24
2023-03-10,KNEW,74.0,67.0,71.0,74.4,70.0,0,0,24,24,24
2023-03-10,KPTN,74.0,65.0,69.3,74.5,65.0,0,0,15,15,24
2023-03-10,KREG,79.2,63.7,70.0,79.4,63.7,0,0,24,24,24
2023-03-11,KASD,80.0,58.0,70.2,82.3,58.0,0,0,24,24,24
2023-03-11,KBTR,84.0,61.0,71.5,85.0,61.0,0,0,24,24,24
2023-03-11,KGAO,81.0,69.0,74.9,83.6,69.0,0,0,24,24,24
2023-03-11,KHDC,79.7,59.0,69.2,81.8,59.0,0,0,24,24,24
2023-03-11,KHUM,78.8,60.4,70.9,79.4,60.4,0,0,22,22,24
2023-03-11,KMSY,81.0,62.0,71.6,83.4,62.0,0,0,24,24,24
2023-03-11,KNEW,80.0,64.0,72.2,82.0,64.0,0,0,24,24,24
2023-03-11,KPTN,76.0,62.0,68.9,76.5,62.0,0,0,14,14,24
2023-03-11,KREG,83.8,58.8,71.8,85.3,58.8,0,0,24,24,24
2023-03-12,KASD,82.0,61.0,74.1,84.9,72.0,0,0,23,23,23
2023-03-12,KBTR,82.0,55.0,71.4,84.9,72.0,0,0,23,23,23
2023-03-12,KGAO,82.4,71.8,77.6,87.1,74.7,0,0,23,23,23
2023-03-12,KHDC,78.3,55.8,70.5,78.7,67.6,0,0,23,23,23
2023-03-12,KHUM,80.6,66.4,74.8,85.3,71.2,0,0,20,20,23
2023-03-12,KMSY,83.0,64.0,74.4,85.2,69.0,0,0,23,23,23
2023-03-12,KNEW,81.0,65.0,75.2,84.2,72.0,0,0,23,23,23
2023-03-12,KPTN,79.0,61.0,73.4,79.6,71.0,0,0,18,18,23
2023-03-12,KREG,82.2,59.2,74.1,84.2,71.6,0,0,23,23,23
2023-03-13,KASD,66.0,48.0,56.7,65.1,50.0,0,0,24,24,24
2023-03-13,KBTR,67.0,50.0,56.7,66.0,50.0,0,0,24,24,24
2023-03-13,KGAO,70.0,59.0,62.7,70.2,59.0,0,0,24,24,24
2023-03-13,KHDC,65.3,48.2,54.9,64.3,48.2,0,0,24,24,24
2023-03-13,KHUM,64.4,52.0,57.2,63.5,53.6,0,0,24,24,24
2023-03-13,KMSY,65.0,56.0,60.0,64.0,56.0,0,0,23,23,24
2023-03-13,KNEW,66.0,55.0,60.2,65.2,55.0,0,0,24,24,24
2023-03-13,KPTN,65.0,53.0,57.7,64.1,53.0,0,0,23,23,24
2023-03-13,KREG,67.0,51.4,58.1,66.0,51.4,0,0,24,24,24
2023-03-14,KASD,63.0,42.0,51.1,61.7,42.0,0,0,24,24,24
2023-03-14,KBTR,61.0,44.0,51.5,59.7,44.0,0,0,24,24,24
2023-03-14,KGAO,62.4,51.0,56.6,61.2,51.0,0,0,24,24,24
2023-03-14,KHDC,59.2,42.0,49.0,57.8,42.0,0,0,24,24,24
2023-03-14,KHUM,62.6,44.6,52.9,61.4,44.6,0,0,23,23,24
2023-03-14,KMSY,60.0,49.0,55.2,58.7,49.0,0,0,24,24,24
2023-03-14,KNEW,62.0,48.0,55.8,60.7,48.0,0,0,24,24,24
2023-03-14,KPTN,62.0,47.0,53.7,60.7,47.0,0,0,24,24,24
2023-03-14,KREG,62.2,46.0,52.5,60.9,46.0,0,0,24,24,24
2023-03-15,KASD,63.0,38.0,50.9,62.0,38.0,0,0,24,24,24
2023-03-15,KBTR,69.0,41.0,54.5,67.9,41.0,0,0,24,24,24
2023-03-15,KGAO,64.6,53.0,57.9,63.7,53.0,0,0,24,24,24
2023-03-15,KHDC,65.0,38.3,51.1,63.9,38.3,0,0,24,24,24
2023-03-15,KHUM,64.4,44.6,53.9,63.6,44.6,0,0,24,24,24
2023-03-15,KMSY,64.0,51.0,56.9,62.7,51.0,0,0,24,24,24
2023-03-15,KNEW,64.0,50.0,56.1,62.5,50.0,0,0,24,24,24
2023-03-15,KPTN,65.0,45.0,54.0,64.0,45.0,0,0,21,21,24
2023-03-15,KREG,67.6,43.3,55.0,66.6,43.3,0,0,24,24,24
2023-03-16,KASD,74.0,39.0,59.2,73.9,39.0,0,0,24,24,24
