date,ldh_region,high_f,low_f,average_f,peak_heat_index_f,morning_low_f,hi_hours_105,hi_hours_108,hi_2day_mean_f,hi_3day_mean_f,consecutive_hi108_days,temperature_hours,heat_index_hours,expected_hours,weather_sources,fallback_used,source_count,population_2020
2024-03-19,3,,,,,,,,,,,,,,,,0,343394
2024-03-19,9,,,,,,,,,,,,,,,,0,596392
2024-03-20,1,,,,,,,,,,,,,,,,0,892057
2024-03-20,2,,,,,,,,,,,,,,,,0,696328
2024-03-20,3,,,,,,,,,,,,,,,,0,343394
2024-03-20,9,,,,,,,,,,,,,,,,0,596392
2024-03-21,1,,,,,,,,,,,,,,,,0,892057
2024-03-21,2,,,,,,,,,,,,,,,,0,696328
2024-03-21,3,,,,,,,,,,,,,,,,0,343394
2024-03-21,9,,,,,,,,,,,,,,,,0,596392
2024-03-22,1,,,,,,,,,,,,,,,,0,892057
2024-03-22,2,,,,,,,,,,,,,,,,0,696328
2024-03-22,3,,,,,,,,,,,,,,,,0,343394
2024-03-22,9,,,,,,,,,,,,,,,,0,596392
2024-03-23,1,,,,,,,,,,,,,,,,0,892057
2024-03-23,2,,,,,,,,,,,,,,,,0,696328
2024-03-23,3,,,,,,,,,,,,,,,,0,343394
2024-03-23,9,,,,,,,,,,,,,,,,0,596392
2024-03-24,1,,,,,,,,,,,,,,,,0,892057
2024-03-24,2,,,,,,,,,,,,,,,,0,696328
2024-03-24,3,,,,,,,,,,,,,,,,0,343394
2024-03-24,9,,,,,,,,,,,,,,,,0,596392
2024-03-25,1,,,,,,,,,,,,,,,,0,892057
2024-03-25,2,,,,,,,,,,,,,,,,0,696328
2024-03-25,3,,,,,,,,,,,,,,,,0,343394
2024-03-25,9,,,,,,,,,,,,,,,,0,596392
2024-03-26,1,,,,,,,,,,,,,,,,0,892057
2024-03-26,2,,,,,,,,,,,,,,,,0,696328
2024-03-26,3,,,,,,,,,,,,,,,,0,343394
2024-03-26,9,,,,,,,,,,,,,,,,0,596392
2024-03-27,1,,,,,,,,,,,,,,,,0,892057
2024-03-27,2,,,,,,,,,,,,,,,,0,696328
2024-03-27,3,,,,,,,,,,,,,,,,0,343394
2024-03-27,9,,,,,,,,,,,,,,,,0,596392
2024-03-28,1,,,,,,,,,,,,,,,,0,892057
2024-03-28,2,,,,,,,,,,,,,,,,0,696328
2024-03-28,3,,,,,,,,,,,,,,,,0,343394
2024-03-28,9,,,,,,,,,,,,,,,,0,596392
2024-03-29,1,,,,,,,,,,,,,,,,0,892057
2024-03-29,2,,,,,,,,,,,,,,,,0,696328
2024-03-29,3,,,,,,,,,,,,,,,,0,343394
2024-03-29,9,,,,,,,,,,,,,,,,0,596392
2024-03-30,1,,,,,,,,,,,,,,,,0,892057
2024-03-30,2,,,,,,,,,,,,,,,,0,696328
2024-03-30,3,,,,,,,,,,,,,,,,0,343394
2024-03-30,9,,,,,,,,,,,,,,,,0,596392
2024-03-31,1,,,,,,,,,,,,,,,,0,892057
2024-03-31,2,,,,,,,,,,,,,,,,0,696328
2024-03-31,3,,,,,,,,,,,,,,,,0,343394
2024-03-31,9,,,,,,,,,,,,,,,,0,596392
2024-04-01,1,,,,,,,,,,,,,,,,0,892057
2024-04-01,2,,,,,,,,,,,,,,,,0,696328
2024-04-01,3,,,,,,,,,,,,,,,,0,343394
2024-04-01,9,,,,,,,,,,,,,,,,0,596392
2024-04-02,1,,,,,,,,,,,,,,,,0,892057
2024-04-02,2,,,,,,,,,,,,,,,,0,696328
2024-04-02,3,,,,,,,,,,,,,,,,0,343394
2024-04-02,9,,,,,,,,,,,,,,,,0,596392
2024-04-03,1,,,,,,,,,,,,,,,,0,892057
2024-04-03,2,,,,,,,,,,,,,,,,0,696328
2024-04-03,3,,,,,,,,,,,,,,,,0,343394
2024-04-03,9,,,,,,,,,,,,,,,,0,596392
2024-04-04,1,,,,,,,,,,,,,,,,0,892057
2024-04-04,2,,,,,,,,,,,,,,,,0,696328
2024-04-04,3,,,,,,,,,,,,,,,,0,343394
2024-04-04,9,,,,,,,,,,,,,,,,0,596392
2024-04-05,1,,,,,,,,,,,,,,,,0,892057
2024-04-05,2,,,,,,,,,,,,,,,,0,696328
2024-04-05,3,,,,,,,,,,,,,,,,0,343394
2024-04-05,9,,,,,,,,,,,,,,,,0,596392
2024-04-06,1,,,,,,,,,,,,,,,,0,892057
2024-04-06,2,,,,,,,,,,,,,,,,0,696328
2024-04-06,3,,,,,,,,,,,,,,,,0,343394
2024-04-06,9,,,,,,,,,,,,,,,,0,596392
2024-04-07,1,,,,,,,,,,,,,,,,0,892057
2024-04-07,2,,,,,,,,,,,,,,,,0,696328
2024-04-07,3,,,,,,,,,,,,,,,,0,343394
2024-04-07,9,,,,,,,,,,,,,,,,0,596392
2024-04-08,1,,,,,,,,,,,,,,,,0,892057
2024-04-08,2,,,,,,,,,,,,,,,,0,696328
2024-04-08,3,,,,,,,,,,,,,,,,0,343394
2024-04-08,9,,,,,,,,,,,,,,,,0,596392
2024-04-09,1,,,,,,,,,,,,,,,,0,892057
2024-04-09,2,,,,,,,,,,,,,,,,0,696328
2024-04-09,3,,,,,,,,,,,,,,,,0,343394
2024-04-09,9,,,,,,,,,,,,,,,,0,596392
2024-04-10,1,,,,,,,,,,,,,,,,0,892057
2024-04-10,2,,,,,,,,,,,,,,,,0,696328
2024-04-10,3,,,,,,,,,,,,,,,,0,343394
2024-04-10,9,,,,,,,,,,,,,,,,0,596392
2024-04-11,1,,,,,,,,,,,,,,,,0,892057
2024-04-11,2,,,,,,,,,,,,,,,,0,696328
2024-04-11,3,,,,,,,,,,,,,,,,0,343394
2024-04-11,9,,,,,,,,,,,,,,,,0,596392
2024-04-12,1,,,,,,,,,,,,,,,,0,892057
2024-04-12,2,,,,,,,,,,,,,,,,0,696328
2024-04-12,3,,,,,,,,,,,,,,,,0,343394
2024-04-12,9,,,,,,,,,,,,,,,,0,596392
2024-04-13,1,,,,,,,,,,,,,,,,0,892057
2024-04-13,2,,,,,,,,,,,,,,,,0,696328
2024-04-13,3,,,,,,,,,,,,,,,,0,343394
2024-04-13,9,,,,,,,,,,,,,,,,0,596392
2024-04-14,1,,,,,,,,,,,,,,,,0,892057
2024-04-14,2,,,,,,,,,,,,,,,,0,696328
2024-04-14,3,,,,,,,,,,,,,,,,0,343394
2024-04-14,9,,,,,,,,,,,,,,,,0,596392
2024-04-15,1,,,,,,,,,,,,,,,,0,892057
2024-04-15,2,,,,,,,,,,,,,,,,0,696328
2024-04-15,3,,,,,,,,,,,,,,,,0,343394
2024-04-15,9,,,,,,,,,,,,,,,,0,596392
2024-04-16,1,,,,,,,,,,,,,,,,0,892057
2024-04-16,2,,,,,,,,,,,,,,,,0,696328
2024-04-16,3,,,,,,,,,,,,,,,,0,343394
2024-04-16,9,,,,,,,,,,,,,,,,0,596392
2024-04-17,1,,,,,,,,,,,,,,,,0,892057
2024-04-17,2,,,,,,,,,,,,,,,,0,696328
2024-04-17,3,,,,,,,,,,,,,,,,0,343394
2024-04-17,9,,,,,,,,,,,,,,,,0,596392
2024-04-18,1,,,,,,,,,,,,,,,,0,892057
2024-04-18,2,,,,,,,,,,,,,,,,0,696328
2024-04-18,3,,,,,,,,,,,,,,,,0,343394
2024-04-18,9,,,,,,,,,,,,,,,,0,596392
2024-04-19,1,,,,,,,,,,,,,,,,0,892057
2024-04-19,2,,,,,,,,,,,,,,,,0,696328
2024-04-19,3,,,,,,,,,,,,,,,,0,343394
2024-04-19,9,,,,,,,,,,,,,,,,0,596392
2024-04-20,1,,,,,,,,,,,,,,,,0,892057
2024-04-20,2,,,,,,,,,,,,,,,,0,696328
2024-04-20,3,,,,,,,,,,,,,,,,0,343394
2024-04-20,9,,,,,,,,,,,,,,,,0,596392
2024-04-21,1,,,,,,,,,,,,,,,,0,892057
2024-04-21,2,,,,,,,,,,,,,,,,0,696328
2024-04-21,3,,,,,,,,,,,,,,,,0,343394
2024-04-21,9,,,,,,,,,,,,,,,,0,596392
2024-04-22,1,,,,,,,,,,,,,,,,0,892057
2024-04-22,2,,,,,,,,,,,,,,,,0,696328
2024-04-22,3,,,,,,,,,,,,,,,,0,343394
2024-04-22,9,,,,,,,,,,,,,,,,0,596392
2024-04-23,1,,,,,,,,,,,,,,,,0,892057
2024-04-23,2,,,,,,,,,,,,,,,,0,696328
2024-04-23,3,,,,,,,,,,,,,,,,0,343394
2024-04-23,9,,,,,,,,,,,,,,,,0,596392
2024-04-24,1,,,,,,,,,,,,,,,,0,892057
2024-04-24,2,,,,,,,,,,,,,,,,0,696328
2024-04-24,3,,,,,,,,,,,,,,,,0,343394
2024-04-24,9,,,,,,,,,,,,,,,,0,596392
2024-04-25,1,,,,,,,,,,,,,,,,0,892057
2024-04-25,2,,,,,,,,,,,,,,,,0,696328
2024-04-25,3,,,,,,,,,,,,,,,,0,343394
2024-04-25,9,,,,,,,,,,,,,,,,0,596392
2024-04-26,1,,,,,,,,,,,,,,,,0,892057
2024-04-26,2,,,,,,,,,,,,,,,,0,696328
2024-04-26,3,,,,,,,,,,,,,,,,0,343394
2024-04-26,9,,,,,,,,,,,,,,,,0,596392
2024-04-27,1,,,,,,,,,,,,,,,,0,892057
2024-04-27,2,,,,,,,,,,,,,,,,0,696328
2024-04-27,3,,,,,,,,,,,,,,,,0,343394
2024-04-27,9,,,,,,,,,,,,,,,,0,596392
2024-04-28,1,,,,,,,,,,,,,,,,0,892057
2024-04-28,2,,,,,,,,,,,,,,,,0,696328
2024-04-28,3,,,,,,,,,,,,,,,,0,343394
2024-04-28,9,,,,,,,,,,,,,,,,0,596392
2024-04-29,1,,,,,,,,,,,,,,,,0,892057
2024-04-29,2,,,,,,,,,,,,,,,,0,696328
2024-04-29,3,,,,,,,,,,,,,,,,0,343394
2024-04-29,9,,,,,,,,,,,,,,,,0,596392
2024-04-30,1,,,,,,,,,,,,,,,,0,892057
2024-04-30,2,,,,,,,,,,,,,,,,0,696328
2024-04-30,3,,,,,,,,,,,,,,,,0,343394
2024-04-30,9,,,,,,,,,,,,,,,,0,596392
2024-05-01,1,,,,,,,,,,,,,,,,0,892057
2024-05-01,2,,,,,,,,,,,,,,,,0,696328
2024-05-01,3,,,,,,,,,,,,,,,,0,343394
2024-05-01,9,,,,,,,,,,,,,,,,0,596392
2024-05-02,1,,,,,,,,,,,,,,,,0,892057
2024-05-02,2,,,,,,,,,,,,,,,,0,696328
2024-05-02,3,,,,,,,,,,,,,,,,0,343394
2024-05-02,9,,,,,,,,,,,,,,,,0,596392
2024-05-03,1,,,,,,,,,,,,,,,,0,892057
2024-05-03,2,,,,,,,,,,,,,,,,0,696328
2024-05-03,3,,,,,,,,,,,,,,,,0,343394
2024-05-03,9,,,,,,,,,,,,,,,,0,596392
2024-05-04,1,,,,,,,,,,,,,,,,0,892057
2024-05-04,2,,,,,,,,,,,,,,,,0,696328
2024-05-04,3,,,,,,,,,,,,,,,,0,343394
2024-05-04,9,,,,,,,,,,,,,,,,0,596392
2024-05-05,1,,,,,,,,,,,,,,,,0,892057
2024-05-05,2,,,,,,,,,,,,,,,,0,696328
2024-05-05,3,,,,,,,,,,,,,,,,0,343394
2024-05-05,9,,,,,,,,,,,,,,,,0,596392
2024-05-06,1,,,,,,,,,,,,,,,,0,892057
2024-05-06,2,,,,,,,,,,,,,,,,0,696328
2024-05-06,3,,,,,,,,,,,,,,,,0,343394
2024-05-06,9,,,,,,,,,,,,,,,,0,596392
2024-05-07,1,,,,,,,,,,,,,,,,0,892057
2024-05-07,2,,,,,,,,,,,,,,,,0,696328
2024-05-07,3,,,,,,,,,,,,,,,,0,343394
2024-05-07,9,,,,,,,,,,,,,,,,0,596392
2024-05-08,1,,,,,,,,,,,,,,,,0,892057
2024-05-08,2,,,,,,,,,,,,,,,,0,696328
2024-05-08,3,,,,,,,,,,,,,,,,0,343394
2024-05-08,9,,,,,,,,,,,,,,,,0,596392
2024-05-09,1,,,,,,,,,,,,,,,,0,892057
2024-05-09,2,,,,,,,,,,,,,,,,0,696328
2024-05-09,3,,,,,,,,,,,,,,,,0,343394
2024-05-09,9,,,,,,,,,,,,,,,,0,596392
2024-05-10,1,,,,,,,,,,,,,,,,0,892057
2024-05-10,2,,,,,,,,,,,,,,,,0,696328
2024-05-10,3,,,,,,,,,,,,,,,,0,343394
2024-05-10,9,,,,,,,,,,,,,,,,0,596392
2024-05-11,1,,,,,,,,,,,,,,,,0,892057
2024-05-11,2,,,,,,,,,,,,,,,,0,696328
2024-05-11,3,,,,,,,,,,,,,,,,0,343394
2024-05-11,9,,,,,,,,,,,,,,,,0,596392
2024-05-12,1,,,,,,,,,,,,,,,,0,892057
2024-05-12,2,,,,,,,,,,,,,,,,0,696328
2024-05-12,3,,,,,,,,,,,,,,,,0,343394
2024-05-12,9,,,,,,,,,,,,,,,,0,596392
2024-05-13,1,,,,,,,,,,,,,,,,0,892057
2024-05-13,2,,,,,,,,,,,,,,,,0,696328
2024-05-13,3,,,,,,,,,,,,,,,,0,343394
2024-05-13,9,,,,,,,,,,,,,,,,0,596392
2024-05-14,1,,,,,,,,,,,,,,,,0,892057
2024-05-14,2,,,,,,,,,,,,,,,,0,696328
2024-05-14,3,,,,,,,,,,,,,,,,0,343394
2024-05-14,9,,,,,,,,,,,,,,,,0,596392
2024-05-15,1,,,,,,,,,,,,,,,,0,892057
2024-05-15,2,,,,,,,,,,,,,,,,0,696328
2024-05-15,3,,,,,,,,,,,,,,,,0,343394
2024-05-15,9,,,,,,,,,,,,,,,,0,596392
2024-05-16,1,,,,,,,,,,,,,,,,0,892057
2024-05-16,2,,,,,,,,,,,,,,,,0,696328
2024-05-16,3,,,,,,,,,,,,,,,,0,343394
2024-05-16,9,,,,,,,,,,,,,,,,0,596392
2024-05-17,1,,,,,,,,,,,,,,,,0,892057
2024-05-17,2,,,,,,,,,,,,,,,,0,696328
2024-05-17,3,,,,,,,,,,,,,,,,0,343394
2024-05-17,9,,,,,,,,,,,,,,,,0,596392
2024-05-18,1,,,,,,,,,,,,,,,,0,892057
2024-05-18,2,,,,,,,,,,,,,,,,0,696328
2024-05-18,3,,,,,,,,,,,,,,,,0,343394
2024-05-18,9,,,,,,,,,,,,,,,,0,596392
2024-05-19,1,,,,,,,,,,,,,,,,0,892057
2024-05-19,2,,,,,,,,,,,,,,,,0,696328
2024-05-19,3,,,,,,,,,,,,,,,,0,343394
2024-05-19,9,,,,,,,,,,,,,,,,0,596392
2024-05-20,1,,,,,,,,,,,,,,,,0,892057
2024-05-20,2,,,,,,,,,,,,,,,,0,696328
2024-05-20,3,,,,,,,,,,,,,,,,0,343394
2024-05-20,9,,,,,,,,,,,,,,,,0,596392
2024-05-21,1,,,,,,,,,,,,,,,,0,892057
2024-05-21,2,,,,,,,,,,,,,,,,0,696328
2024-05-21,3,,,,,,,,,,,,,,,,0,343394
2024-05-21,9,,,,,,,,,,,,,,,,0,596392
2024-05-22,1,,,,,,,,,,,,,,,,0,892057
2024-05-22,2,,,,,,,,,,,,,,,,0,696328
2024-05-22,3,,,,,,,,,,,,,,,,0,343394
2024-05-22,9,,,,,,,,,,,,,,,,0,596392
2024-05-23,1,,,,,,,,,,,,,,,,0,892057
2024-05-23,2,,,,,,,,,,,,,,,,0,696328
2024-05-23,3,,,,,,,,,,,,,,,,0,343394
2024-05-23,9,,,,,,,,,,,,,,,,0,596392
2024-05-24,1,,,,,,,,,,,,,,,,0,892057
2024-05-24,2,,,,,,,,,,,,,,,,0,696328
2024-05-24,3,,,,,,,,,,,,,,,,0,343394
2024-05-24,9,,,,,,,,,,,,,,,,0,596392
2024-05-25,1,,,,,,,,,,,,,,,,0,892057
2024-05-25,2,,,,,,,,,,,,,,,,0,696328
2024-05-25,3,,,,,,,,,,,,,,,,0,343394
2024-05-25,9,,,,,,,,,,,,,,,,0,596392
2024-05-26,1,,,,,,,,,,,,,,,,0,892057
2024-05-26,2,,,,,,,,,,,,,,,,0,696328
2024-05-26,3,,,,,,,,,,,,,,,,0,343394
2024-05-26,9,,,,,,,,,,,,,,,,0,596392
2024-05-27,1,,,,,,,,,,,,,,,,0,892057
2024-05-27,2,,,,,,,,,,,,,,,,0,696328
2024-05-27,3,,,,,,,,,,,,,,,,0,343394
2024-05-27,9,,,,,,,,,,,,,,,,0,596392
2024-05-28,1,,,,,,,,,,,,,,,,0,892057
2024-05-28,2,,,,,,,,,,,,,,,,0,696328
2024-05-28,3,,,,,,,,,,,,,,,,0,343394
2024-05-28,9,,,,,,,,,,,,,,,,0,596392
2024-05-29,1,,,,,,,,,,,,,,,,0,892057
2024-05-29,2,,,,,,,,,,,,,,,,0,696328
2024-05-29,3,,,,,,,,,,,,,,,,0,343394
2024-05-29,9,,,,,,,,,,,,,,,,0,596392
2024-05-30,1,,,,,,,,,,,,,,,,0,892057
2024-05-30,2,,,,,,,,,,,,,,,,0,696328
2024-05-30,3,,,,,,,,,,,,,,,,0,343394
2024-05-30,9,,,,,,,,,,,,,,,,0,596392
2024-05-31,1,,,,,,,,,,,,,,,,0,892057
2024-05-31,2,,,,,,,,,,,,,,,,0,696328
2024-05-31,3,,,,,,,,,,,,,,,,0,343394
2024-05-31,9,,,,,,,,,,,,,,,,0,596392
2024-06-01,1,,,,,,,,,,,,,,,,0,892057
2024-06-01,2,,,,,,,,,,,,,,,,0,696328
2024-06-01,3,,,,,,,,,,,,,,,,0,343394
2024-06-01,9,,,,,,,,,,,,,,,,0,596392
2024-06-02,1,,,,,,,,,,,,,,,,0,892057
2024-06-02,2,,,,,,,,,,,,,,,,0,696328
2024-06-02,3,,,,,,,,,,,,,,,,0,343394
2024-06-02,9,,,,,,,,,,,,,,,,0,596392
2024-06-03,1,,,,,,,,,,,,,,,,0,892057
2024-06-03,2,,,,,,,,,,,,,,,,0,696328
2024-06-03,3,,,,,,,,,,,,,,,,0,343394
2024-06-03,9,,,,,,,,,,,,,,,,0,596392
2024-06-04,1,,,,,,,,,,,,,,,,0,892057
2024-06-04,2,,,,,,,,,,,,,,,,0,696328
2024-06-04,3,,,,,,,,,,,,,,,,0,343394
2024-06-04,9,,,,,,,,,,,,,,,,0,596392
2024-06-05,1,,,,,,,,,,,,,,,,0,892057
2024-06-05,2,,,,,,,,,,,,,,,,0,696328
2024-06-05,3,,,,,,,,,,,,,,,,0,343394
2024-06-05,9,,,,,,,,,,,,,,,,0,596392
2024-06-06,1,,,,,,,,,,,,,,,,0,892057
2024-06-06,2,,,,,,,,,,,,,,,,0,696328
2024-06-06,3,,,,,,,,,,,,,,,,0,343394
2024-06-06,9,,,,,,,,,,,,,,,,0,596392
2024-06-07,1,,,,,,,,,,,,,,,,0,892057
2024-06-07,2,,,,,,,,,,,,,,,,0,696328
2024-06-07,3,,,,,,,,,,,,,,,,0,343394
2024-06-07,9,,,,,,,,,,,,,,,,0,596392
2024-06-08,1,,,,,,,,,,,,,,,,0,892057
2024-06-08,2,,,,,,,,,,,,,,,,0,696328
2024-06-08,3,,,,,,,,,,,,,,,,0,343394
2024-06-08,9,,,,,,,,,,,,,,,,0,596392
2024-06-09,1,,,,,,,,,,,,,,,,0,892057
2024-06-09,2,,,,,,,,,,,,,,,,0,696328
2024-06-09,3,,,,,,,,,,,,,,,,0,343394
2024-06-09,9,,,,,,,,,,,,,,,,0,596392
2024-06-10,1,,,,,,,,,,,,,,,,0,892057
2024-06-10,2,,,,,,,,,,,,,,,,0,696328
2024-06-10,3,,,,,,,,,,,,,,,,0,343394
2024-06-10,9,,,,,,,,,,,,,,,,0,596392
2024-06-11,1,,,,,,,,,,,,,,,,0,892057
2024-06-11,2,,,,,,,,,,,,,,,,0,696328
2024-06-11,3,,,,,,,,,,,,,,,,0,343394
2024-06-11,9,,,,,,,,,,,,,,,,0,596392
2024-06-12,1,,,,,,,,,,,,,,,,0,892057
2024-06-12,2,,,,,,,,,,,,,,,,0,696328
2024-06-12,3,,,,,,,,,,,,,,,,0,343394
2024-06-12,9,,,,,,,,,,,,,,,,0,596392
2024-06-13,1,,,,,,,,,,,,,,,,0,892057
2024-06-13,2,,,,,,,,,,,,,,,,0,696328
2024-06-13,3,,,,,,,,,,,,,,,,0,343394
2024-06-13,9,,,,,,,,,,,,,,,,0,596392
2024-06-14,1,,,,,,,,,,,,,,,,0,892057
2024-06-14,2,,,,,,,,,,,,,,,,0,696328
2024-06-14,3,,,,,,,,,,,,,,,,0,343394
2024-06-14,9,,,,,,,,,,,,,,,,0,596392
2024-06-15,1,,,,,,,,,,,,,,,,0,892057
2024-06-15,2,,,,,,,,,,,,,,,,0,696328
2024-06-15,3,,,,,,,,,,,,,,,,0,343394
2024-06-15,9,,,,,,,,,,,,,,,,0,596392
2024-06-16,1,,,,,,,,,,,,,,,,0,892057
2024-06-16,2,,,,,,,,,,,,,,,,0,696328
2024-06-16,3,,,,,,,,,,,,,,,,0,343394
2024-06-16,9,,,,,,,,,,,,,,,,0,596392
2024-06-17,1,,,,,,,,,,,,,,,,0,892057
2024-06-17,2,,,,,,,,,,,,,,,,0,696328
2024-06-17,3,,,,,,,,,,,,,,,,0,343394
2024-06-17,9,,,,,,,,,,,,,,,,0,596392
2024-06-18,1,,,,,,,,,,,,,,,,0,892057
2024-06-18,2,,,,,,,,,,,,,,,,0,696328
2024-06-18,3,,,,,,,,,,,,,,,,0,343394
2024-06-18,9,,,,,,,,,,,,,,,,0,596392
2024-06-19,1,,,,,,,,,,,,,,,,0,892057
2024-06-19,2,,,,,,,,,,,,,,,,0,696328
2024-06-19,3,,,,,,,,,,,,,,,,0,343394
2024-06-19,9,,,,,,,,,,,,,,,,0,596392
2024-06-20,1,,,,,,,,,,,,,,,,0,892057
2024-06-20,2,,,,,,,,,,,,,,,,0,696328
2024-06-20,3,,,,,,,,,,,,,,,,0,343394
2024-06-20,9,,,,,,,,,,,,,,,,0,596392
2024-06-21,1,,,,,,,,,,,,,,,,0,892057
2024-06-21,2,,,,,,,,,,,,,,,,0,696328
2024-06-21,3,,,,,,,,,,,,,,,,0,343394
2024-06-21,9,,,,,,,,,,,,,,,,0,596392
2024-06-22,1,,,,,,,,,,,,,,,,0,892057
2024-06-22,2,,,,,,,,,,,,,,,,0,696328
2024-06-22,3,,,,,,,,,,,,,,,,0,343394
2024-06-22,9,,,,,,,,,,,,,,,,0,596392
2024-06-23,1,,,,,,,,,,,,,,,,0,892057
2024-06-23,2,,,,,,,,,,,,,,,,0,696328
2024-06-23,3,,,,,,,,,,,,,,,,0,343394
2024-06-23,9,,,,,,,,,,,,,,,,0,596392
2024-06-24,1,,,,,,,,,,,,,,,,0,892057
2024-06-24,2,,,,,,,,,,,,,,,,0,696328
2024-06-24,3,,,,,,,,,,,,,,,,0,343394
2024-06-24,9,,,,,,,,,,,,,,,,0,596392
2024-06-25,1,,,,,,,,,,,,,,,,0,892057
2024-06-25,2,,,,,,,,,,,,,,,,0,696328
2024-06-25,3,,,,,,,,,,,,,,,,0,343394
2024-06-25,9,,,,,,,,,,,,,,,,0,596392
2024-06-26,1,,,,,,,,,,,,,,,,0,892057
2024-06-26,2,,,,,,,,,,,,,,,,0,696328
2024-06-26,3,,,,,,,,,,,,,,,,0,343394
2024-06-26,9,,,,,,,,,,,,,,,,0,596392
2024-06-27,1,,,,,,,,,,,,,,,,0,892057
2024-06-27,2,,,,,,,,,,,,,,,,0,696328
2024-06-27,3,,,,,,,,,,,,,,,,0,343394
2024-06-27,9,,,,,,,,,,,,,,,,0,596392
2024-06-28,1,,,,,,,,,,,,,,,,0,892057
2024-06-28,2,,,,,,,,,,,,,,,,0,696328
2024-06-28,3,,,,,,,,,,,,,,,,0,343394
2024-06-28,9,,,,,,,,,,,,,,,,0,596392
2024-06-29,1,,,,,,,,,,,,,,,,0,892057
2024-06-29,2,,,,,,,,,,,,,,,,0,696328
2024-06-29,3,,,,,,,,,,,,,,,,0,343394
2024-06-29,9,,,,,,,,,,,,,,,,0,596392
2024-06-30,1,,,,,,,,,,,,,,,,0,892057
2024-06-30,2,,,,,,,,,,,,,,,,0,696328
2024-06-30,3,,,,,,,,,,,,,,,,0,343394
2024-06-30,9,,,,,,,,,,,,,,,,0,596392
2024-07-01,1,,,,,,,,,,,,,,,,0,892057
2024-07-01,2,,,,,,,,,,,,,,,,0,696328
2024-07-01,3,,,,,,,,,,,,,,,,0,343394
2024-07-01,9,,,,,,,,,,,,,,,,0,596392
2024-07-02,1,,,,,,,,,,,,,,,,0,892057
2024-07-02,2,,,,,,,,,,,,,,,,0,696328
2024-07-02,3,,,,,,,,,,,,,,,,0,343394
2024-07-02,9,,,,,,,,,,,,,,,,0,596392
2024-07-03,1,,,,,,,,,,,,,,,,0,892057
2024-07-03,2,,,,,,,,,,,,,,,,0,696328
2024-07-03,3,,,,,,,,,,,,,,,,0,343394
2024-07-03,9,,,,,,,,,,,,,,,,0,596392
2024-07-04,1,,,,,,,,,,,,,,,,0,892057
2024-07-04,2,,,,,,,,,,,,,,,,0,696328
2024-07-04,3,,,,,,,,,,,,,,,,0,343394
2024-07-04,9,,,,,,,,,,,,,,,,0,596392
2024-07-05,1,,,,,,,,,,,,,,,,0,892057
2024-07-05,2,,,,,,,,,,,,,,,,0,696328
2024-07-05,3,,,,,,,,,,,,,,,,0,343394
2024-07-05,9,,,,,,,,,,,,,,,,0,596392
2024-07-06,1,,,,,,,,,,,,,,,,0,892057
2024-07-06,2,,,,,,,,,,,,,,,,0,696328
2024-07-06,3,,,,,,,,,,,,,,,,0,343394
2024-07-06,9,,,,,,,,,,,,,,,,0,596392
2024-07-07,1,,,,,,,,,,,,,,,,0,892057
2024-07-07,2,,,,,,,,,,,,,,,,0,696328
2024-07-07,3,,,,,,,,,,,,,,,,0,343394
2024-07-07,9,,,,,,,,,,,,,,,,0,596392
2024-07-08,1,,,,,,,,,,,,,,,,0,892057
2024-07-08,2,,,,,,,,,,,,,,,,0,696328
2024-07-08,3,,,,,,,,,,,,,,,,0,343394
2024-07-08,9,,,,,,,,,,,,,,,,0,596392
2024-07-09,1,,,,,,,,,,,,,,,,0,892057
2024-07-09,2,,,,,,,,,,,,,,,,0,696328
2024-07-09,3,,,,,,,,,,,,,,,,0,343394
2024-07-09,9,,,,,,,,,,,,,,,,0,596392
2024-07-10,1,,,,,,,,,,,,,,,,0,892057
2024-07-10,2,,,,,,,,,,,,,,,,0,696328
2024-07-10,3,,,,,,,,,,,,,,,,0,343394
2024-07-10,9,,,,,,,,,,,,,,,,0,596392
2024-07-11,1,,,,,,,,,,,,,,,,0,892057
2024-07-11,2,,,,,,,,,,,,,,,,0,696328
2024-07-11,3,,,,,,,,,,,,,,,,0,343394
2024-07-11,9,,,,,,,,,,,,,,,,0,596392
2024-07-12,1,,,,,,,,,,,,,,,,0,892057
2024-07-12,2,,,,,,,,,,,,,,,,0,696328
2024-07-12,3,,,,,,,,,,,,,,,,0,343394
2024-07-12,9,,,,,,,,,,,,,,,,0,596392
2024-07-13,1,,,,,,,,,,,,,,,,0,892057
2024-07-13,2,,,,,,,,,,,,,,,,0,696328
2024-07-13,3,,,,,,,,,,,,,,,,0,343394
2024-07-13,9,,,,,,,,,,,,,,,,0,596392
2024-07-14,1,,,,,,,,,,,,,,,,0,892057
2024-07-14,2,,,,,,,,,,,,,,,,0,696328
2024-07-14,3,,,,,,,,,,,,,,,,0,343394
2024-07-14,9,,,,,,,,,,,,,,,,0,596392
2024-07-15,1,,,,,,,,,,,,,,,,0,892057
2024-07-15,2,,,,,,,,,,,,,,,,0,696328
2024-07-15,3,,,,,,,,,,,,,,,,0,343394
2024-07-15,9,,,,,,,,,,,,,,,,0,596392
2024-07-16,1,,,,,,,,,,,,,,,,0,892057
2024-07-16,2,,,,,,,,,,,,,,,,0,696328
2024-07-16,3,,,,,,,,,,,,,,,,0,343394
2024-07-16,9,,,,,,,,,,,,,,,,0,596392
